[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  20263       tick        197333          2358        722881 
      2  20263       tick       1772388            12       4447757 
      3  20263       tick       1796352            11       4505241 
      4  20263       tick       1794492             8       4500728 
      5  20263       tick       1795034            10       4501977 
      6  20263       tick       1791677            11       4493635 
      7  20263       tick       1720166            11       4313907 
      8  20263       tick       1597737             8       4006860 
      9  20263       tick       1663569             7       4171674 
     10  20263       tick       1747802             8       4383293 
     11  20263       tick       1793047             8       4497083 
     12  20263       tick       1793708            11       4498706 
     13  20263       tick       1792995             7       4496930 
     14  20263       tick       1794184             7       4499899 
     15  20263       tick       1794282             6       4500216 
     16  20263       tick       1790054            10       4489535 
     17  20263       tick       1792516             7       4495701 
     18  20263       tick       1789627             9       4488562 
     19  20263       tick       1793320             9       4497811 
     20  20263       tick       1788319             8       4485228 
     21  20263       tick       1794003             7       4499485 
     22  20263       tick       1794521             7       4500797 
     23  20263       tick       1795415             8       4503004 
     24  20263       tick       1795680             7       4503621 
     25  20263       exit        748153            96       1876142 
