,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,70.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.2534626218085707,100000.0,399999.0,399999.0,399999.0,399999.0,29.270260653,2020843.0,1995988.26
std,0.264788381072199,0.0,0.0,0.0,0.0,0.0,0.6368816104170947,90632.10540161544,86067.98045460305
min,2.1191994962,100000.0,399999.0,399999.0,399999.0,399999.0,26.345435,1698000.0,1677500.0
25%,2.121219133675,100000.0,399999.0,399999.0,399999.0,399999.0,28.816777,2048000.0,2023796.5
50%,2.12224973,100000.0,399999.0,399999.0,399999.0,399999.0,29.267525,2060000.0,2034992.5
75%,2.1247530134,100000.0,399999.0,399999.0,399999.0,399999.0,29.718273,2073000.0,2042310.25
max,2.79971718,100000.0,399999.0,399999.0,399999.0,399999.0,32.080813,2136000.0,2082159.0
