[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   2269       tick        202407         15865          5342        202407 
      2   2269       tick         55256           913          4572         55256 
      3   2269       tick         55106           924          4665         55106 
      4   2269       tick         55552           950          4675         55552 
      5   2269       tick         55091           974          4557         55091 
      6   2269       tick         55332          1060          4524         55332 
      7   2269       tick         54060           712          4522         54060 
      8   2269       tick         54500           696          4494         54500 
      9   2269       tick         53944           797          4438         53944 
     10   2269       tick         55128           953          4590         55128 
     11   2269       tick         55853          1020          4679         55853 
     12   2269       tick         55444           985          4539         55444 
     13   2269       tick         54932           880          4649         54932 
     14   2269       tick         55376           867          4484         55376 
     15   2269       tick         55301          1015          4763         55301 
     16   2269       tick         55286           709          4580         55286 
     17   2269       tick         54933           742          4591         54933 
     18   2269       tick         55093           839          4498         55093 
     19   2269       tick         54519           787          4603         54519 
     20   2269       tick         55523           727          4550         55523 
     21   2269       tick         54984           859          4673         54984 
     22   2269       tick         54449           949          4485         54449 
     23   2269       tick         54833           746          4715         54833 
     24   2269       tick         56929          1059          4541         56929 
     25   2269       tick         55297           809          4544         55297 
     26   2269       tick         54825           851          4517         54825 
     27   2269       tick         54148           794          4497         54148 
     28   2269       tick         54727           828          4551         54727 
     29   2269       tick         54318           840          4692         54318 
     30   2269       tick         54369           771          4477         54369 
     31   2269       tick         54931           915          4521         54931 
     32   2269       tick         55658           917          4847         55658 
     33   2269       tick         55400           821          4728         55400 
     34   2269       tick         55846           900          4590         55846 
     35   2269       tick         54772           686          4347         54772 
     36   2269       tick         54703           765          4651         54703 
     37   2269       tick         54360           785          4509         54360 
     38   2269       tick         54484           779          4533         54484 
     39   2269       tick         54732           679          4441         54732 
     40   2269       tick         55696           844          4837         55696 
     41   2269       tick         56280           808          4497         56280 
     42   2269       tick         55838           755          4616         55838 
     43   2269       tick         53347           676          4429         53347 
     44   2269       tick         57516           959          4643         57516 
     45   2269       tick         54476           848          4586         54476 
     46   2269       tick         54906           887          4686         54906 
     47   2269       tick         54392           742          4261         54392 
     48   2269       tick         54900           903          4369         54900 
     49   2269       tick         55625           678          4616         55625 
     50   2269       tick         55360           782          4683         55360 
     51   2269       tick         55308           856          4619         55308 
     52   2269       tick         54294           705          4555         54294 
     53   2269       tick         54364           737          4644         54364 
     54   2269       tick         56715           940          4639         56715 
     55   2269       tick         54653           751          4672         54653 
     56   2269       tick         54914           965          4658         54914 
     57   2269       tick         54685           903          4490         54685 
     58   2269       tick         54728           807          4500         54728 
     59   2269       tick         56212           858          4776         56212 
     60   2269       tick         55496           856          4681         55496 
     61   2269       tick         54983           710          4503         54983 
     62   2269       tick         54302           850          4445         54302 
     63   2269       tick         55204           721          4553         55204 
     64   2269       exit         58018          2958          4807         58018 
