[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   4975       tick       3021179       1399118       1348547       3021179 
      2   4975       tick       4363391       2131151       2114193       4363391 
      3   4975       tick       4367007       2133122       2113278       4367007 
      4   4975       tick       4363266       2132342       2116903       4363266 
      5   4975       tick       4372365       2135533       2113521       4372365 
      6   4975       tick       4364411       2131934       2116145       4364411 
      7   4975       tick       4364215       2132002       2111277       4364215 
      8   4975       tick       4361906       2130539       2114742       4361906 
      9   4975       tick       4362093       2130249       2113844       4362093 
     10   4975       tick       4364629       2131715       2115065       4364629 
     11   4975       tick       4363052       2131075       2115204       4363052 
     12   4975       tick       4362928       2131828       2115423       4362928 
     13   4975       tick       4373405       2135887       2116444       4373405 
     14   4975       tick       4186017       2044537       2029869       4186017 
     15   4975       tick       4537283       2217009       2200343       4537283 
     16   4975       tick       4353238       2126561       2107866       4353238 
     17   4975       tick       4366323       2133008       2110786       4366323 
     18   4975       tick       4361539       2130190       2114349       4361539 
     19   4975       tick       4360903       2129685       2113063       4360903 
     20   4975       tick       4365467       2131729       2115140       4365467 
     21   4975       exit       4159314       2031202       2015738       4159314 
