[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  13808       tick     180372765         20579     159122841         18534 
      2  13808       tick     180051948         12895     162261567         15318 
      3  13808       tick     179883053         18575     162206946         13151 
      4  13808       tick     180213361         15282     162443293         12789 
      5  13808       tick     180051735         15594     162424656         12677 
      6  13808       tick     180050427         12480     162383903         12823 
      7  13808       tick     180050230         16042     162379367         12954 
      8  13808       tick     180008656         12776     162446165         12672 
      9  13808       tick     180005276         13727     162306379         12400 
     10  13808       tick     180004713         12858     162457784         12469 
     11  13808       tick     180004080         10365     162098171         12414 
     12  13808       tick     179994716         11639     162449634         12597 
     13  13808       tick     180052203         10752     162457091         12527 
     14  13808       tick     180048925          7470     162582356         12589 
     15  13808       tick     180052407         11319     162499063         12617 
     16  13808       tick     180051694         13250     162474396         12390 
     17  13808       tick     180047569         12892     162407041         12599 
     18  13808       tick     180015851         15144     162081075         12419 
     19  13808       tick     180008204         14411     162238403         12413 
     20  13808       tick     180050120         13620     162457488         12549 
     21  13808       tick     180006111         13644     162328334         12734 
     22  13808       tick     179977159         13290     162349842         12779 
     23  13808       tick     180051202         12204     162569842         12684 
     24  13808       tick     180048598         13725     162488104         12372 
     25  13808       exit      21341798          4802      18591242          1612 
