[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  13323       tick         15334        256658       6778487 
      2  13323       tick           167          2871        882359 
      3  13323       tick           161          2798        882448 
      4  13323       tick           158          2734        882445 
      5  13323       tick           184          2738        882688 
      6  13323       tick           153          2790        882215 
      7  13323       tick           127          2737        882041 
      8  13323       tick           144          2755        881860 
      9  13323       tick           147          2710        882600 
     10  13323       tick           141          2880        881767 
     11  13323       tick           193          2769        881948 
     12  13323       tick           141          2706        882317 
     13  13323       tick           151          2707        882088 
     14  13323       tick           148          2699        882454 
     15  13323       tick           160          2833        879806 
     16  13323       tick           167          2739        881907 
     17  13323       tick           165          2680        881625 
     18  13323       tick           184          2760        881090 
     19  13323       tick           171          2757        881063 
     20  13323       tick           161          2673        881460 
     21  13323       tick           153          2750        881224 
     22  13323       tick           150          2691        881641 
     23  13323       tick           215          2785        880228 
     24  13323       tick           140          2748        882430 
     25  13323       tick           163          2732        881929 
     26  13323       tick           153          2844        882175 
     27  13323       tick           187          2740        882290 
     28  13323       tick           170          2764        881817 
     29  13323       tick           158          2817        881817 
     30  13323       tick           151          2730        881230 
     31  13323       tick           152          2778        882237 
     32  13323       tick           150          2835        881915 
     33  13323       tick           143          2721        882777 
     34  13323       tick           127          2799        883234 
     35  13323       tick           188          2834        879637 
     36  13323       tick           145          2769        882820 
     37  13323       tick           162          2762        882743 
     38  13323       tick           140          2695        882910 
     39  13323       tick           156          2630        881661 
     40  13323       tick           163          2619        881954 
     41  13323       tick           181          2703        881501 
     42  13323       tick           140          2784        882993 
     43  13323       tick           162          2822        882144 
     44  13323       tick           146          2816        882673 
     45  13323       tick           133          2830        883144 
     46  13323       tick           132          2685        882919 
     47  13323       tick           154          2629        882686 
     48  13323       tick           154          2548        847085 
     49  13323       tick           152          2794        917015 
     50  13323       tick           131          2670        884186 
     51  13323       tick           166          2712        882152 
     52  13323       tick           154          2646        882662 
     53  13323       tick           131          2698        882541 
     54  13323       tick           125          2588        882377 
     55  13323       tick           145          2698        880062 
     56  13323       tick           136          2638        882898 
     57  13323       tick           165          2682        882777 
     58  13323       tick           125          2623        882466 
     59  13323       tick           123          2630        883087 
     60  13323       tick           143          2588        883219 
     61  13323       tick           112          2675        882999 
     62  13323       exit          2467          3601        549483 
