[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   5266       tick             0     133545671     133545671      26389294 
      2   5266       tick             0     138433733     138433733      27199301 
      3   5266       tick             0     138222685     138222685      27158542 
      4   5266       tick             0     138369422     138369422      27186847 
      5   5266       tick             0     138253936     138253936      27164451 
      6   5266       tick             0     138442611     138442611      27201606 
      7   5266       tick             0     138524822     138524822      27217562 
      8   5266       tick             0     138074174     138074174      27130084 
      9   5266       tick             0     138567028     138567028      27226024 
     10   5266       tick             0     138519088     138519088      27216957 
     11   5266       tick             0     138490611     138490611      27210811 
     12   5266       tick             0     138594127     138594127      27231100 
     13   5266       tick             0     138388529     138388529      27191087 
     14   5266       tick             0     138549691     138549691      27222298 
     15   5266       tick             0     138460751     138460751      27204892 
     16   5266       tick             0     138560907     138560907      27224501 
     17   5266       tick             0     138608090     138608090      27234075 
     18   5266       tick             0     138514027     138514027      27215443 
     19   5266       tick             0     138591129     138591129      27230619 
     20   5266       tick             0     138443799     138443799      27201802 
     21   5266       tick             0     138635988     138635988      27239464 
     22   5266       tick             0     138534847     138534847      27219616 
     23   5266       tick             0     138517516     138517516      27216372 
     24   5266       tick             0     138645734     138645734      27241381 
     25   5266       tick             0     138622695     138622695      27236894 
     26   5266       tick             0     138587497     138587497      27229851 
     27   5266       tick             0     138554049     138554049      27223340 
     28   5266       tick             0     138242566     138242566      27162620 
     29   5266       tick             0     138616126     138616126      27235603 
     30   5266       tick             0     138451752     138451752      27203618 
     31   5266       tick             0     138520336     138520336      27216734 
     32   5266       tick             0     138548036     138548036      27221891 
     33   5266       tick             0     138510808     138510808      27214875 
     34   5266       tick             0     138593511     138593511      27231138 
     35   5266       tick             0     138526058     138526058      27217900 
     36   5266       tick             0     138588155     138588155      27229821 
     37   5266       tick             0     138603150     138603150      27232954 
     38   5266       tick             0     138590697     138590697      27230607 
     39   5266       tick             0     138382554     138382554      27189774 
     40   5266       tick             0     138518787     138518787      27216699 
     41   5266       tick             0     138503495     138503495      27213352 
     42   5266       tick             0     138492542     138492542      27211241 
     43   5266       tick             0     138450957     138450957      27203175 
     44   5266       tick             0     138575548     138575548      27227532 
     45   5266       tick             0     138623177     138623177      27236980 
     46   5266       tick             0     138588748     138588748      27230013 
     47   5266       tick             0     138593764     138593764      27231016 
     48   5266       tick             0     138151105     138151105      27144582 
     49   5266       tick             0     138599932     138599932      27232459 
     50   5266       tick             0     138435043     138435043      27199955 
     51   5266       tick             0     138560677     138560677      27224635 
     52   5266       tick             0     138514730     138514730      27215645 
     53   5266       exit             0     118629410     118629410      23315571 
