howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
2,little,cachekiller,200000,30261.0,30261.0,30261.0,30261.0,30081.95175438597,9170.0,7.05,7.07,7.08,7.12,7.0683333333333325,7.03,1.128525811601916,917500.0,917500.0,917500.0,917500.0,917497.2587719298,916250.0
2,little,cachekiller,300000,38514.0,38514.0,38514.0,40348.0,38211.39035087719,11934.0,5.38,5.395,5.425,5.55,5.420833333333333,5.37,0.8654869611495477,917500.0,917500.0,917500.0,918750.0,917532.894736842,917500.0
2,little,cachekiller,400000,45850.0,45850.0,45900.0,49518.0,45811.50657894737,20196.0,4.69,4.73,4.74,4.79,4.711666666666667,4.6,0.7522618414050027,917500.0,917500.0,918750.0,918750.0,918048.245614035,917500.0
2,little,cachekiller,500000,51352.0,52269.0,52269.0,55937.0,51808.95394736842,27510.0,4.1775,4.25,4.3925,4.51,4.286666666666666,4.15,0.6844065992549229,917500.0,917500.0,917500.0,918750.0,917554.8245614036,917500.0
2,little,cachekiller,600000,62898.0,63030.0,63851.0,69569.0,63265.8399122807,23875.0,3.97,4.01,4.11,4.12,4.031666666666666,3.96,0.643693453964875,953750.0,953750.0,953750.0,955000.0,953969.298245614,953750.0
2,little,cachekiller,700000,77298.0,77298.0,77298.0,83244.0,76981.85087719298,31744.0,3.845,3.87,3.9,3.91,3.8425000000000007,3.66,0.613491218733369,991250.0,991250.0,991250.0,992500.0,991236.2938596492,990000.0
2,little,cachekiller,800000,91403.0,91403.0,91492.0,98592.0,91027.54166666669,32896.0,3.52,3.585,3.6325,3.68,3.5849999999999995,3.51,0.5723789249600851,1027500.0,1027500.0,1028750.0,1028750.0,1027831.6885964912,1027500.0
2,little,cachekiller,900000,107565.0,107565.0,107565.0,116085.0,107155.61842105264,45838.0,3.43,3.45,3.55,3.65,3.49,3.41,0.5572112825971263,1065000.0,1065000.0,1065000.0,1066250.0,1065000.0,1063750.0
2,little,cachekiller,1000000,123312.0,123424.0,124413.0,133221.0,123739.23903508772,47386.0,3.3775,3.4850000000000003,3.49,3.5,3.4475,3.34,0.5504257583821182,1101250.0,1101250.0,1101250.0,1102500.0,1101466.5570175438,1101250.0
2,little,cachekiller,1100000,144526.0,144526.0,144526.0,154632.0,144459.71271929826,62700.0,3.2575,3.345,3.4225,3.44,3.340833333333333,3.22,0.5333954230973922,1138750.0,1138750.0,1138750.0,1140000.0,1138736.2938596492,1137500.0
2,little,cachekiller,1200000,163325.0,163325.0,164500.0,175075.0,163604.18201754385,78792.0,3.3675,3.38,3.39,3.41,3.375833333333334,3.33,0.5389835018626931,1175000.0,1175000.0,1175000.0,1176250.0,1175057.5657894737,1175000.0
2,little,cachekiller,1300000,195680.0,196000.0,196903.0,207025.0,195577.27631578947,79690.0,3.13,3.18,3.2725,3.3,3.198333333333333,3.13,0.5106439595529536,1223750.0,1223750.0,1225000.0,1226250.0,1224298.245614035,1222500.0
2,little,cachekiller,1400000,224259.0,225526.0,226238.0,238760.0,225010.5964912281,128775.0,3.3,3.365,3.3825,3.41,3.3325,3.18,0.5320649281532731,1267500.0,1270000.0,1271250.0,1275000.0,1269671.0526315789,1258750.0
2,little,cachekiller,1500000,249549.0,249549.0,250842.0,262276.0,250112.27631578947,137550.0,3.1775,3.3200000000000003,3.3525,3.38,3.283333333333333,3.14,0.5242150079829697,1293750.0,1293750.0,1293750.0,1310000.0,1293560.855263158,1292500.0
