[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   9238       tick         15407        326949       2258540 
      2   9238       tick           599        305772       2375004 
      3   9238       tick           824          4004        136585 
      4   9238       tick           653          4016        136986 
      5   9238       tick           742          3998        136880 
      6   9238       tick          1089          3976        136403 
      7   9238       tick           953          3962        136481 
      8   9238       tick           899          3992        136508 
      9   9238       tick           741          4018        136774 
     10   9238       tick           930          4002        136645 
     11   9238       tick           954          4034        136064 
     12   9238       tick           996          4000        136399 
     13   9238       tick           749          4029        136433 
     14   9238       tick           915          3960        136607 
     15   9238       tick           868          3990        136761 
     16   9238       tick           868          3935        136487 
     17   9238       tick           990          3918        136689 
     18   9238       tick           844          3964        136684 
     19   9238       tick           693          3939        136669 
     20   9238       tick           661          4051        137056 
     21   9238       tick          1122          3912        135716 
     22   9238       tick          1006          3966        136376 
     23   9238       tick          1278          3932        136074 
     24   9238       tick           699          3977        136941 
     25   9238       tick           741          3942        136984 
     26   9238       tick           860          4022        136794 
     27   9238       tick           870          3808        132979 
     28   9238       tick           805          4017        140319 
     29   9238       tick           746          3950        136718 
     30   9238       tick           675          5225        116533 
     31   9238       tick           602          3954        137019 
     32   9238       tick          1076          3970        136307 
     33   9238       tick           738          3993        136868 
     34   9238       tick          1010          4062        135936 
     35   9238       tick           835          3956        136726 
     36   9238       tick           940          3943        136681 
     37   9238       tick           747          3934        136648 
     38   9238       tick           848          3992        136878 
     39   9238       tick           829          3994        136807 
     40   9238       tick          1018          4048        135592 
     41   9238       tick           817          3945        136646 
     42   9238       tick           891          4001        136547 
     43   9238       tick          1066          3973        136568 
     44   9238       tick          1202          3980        135851 
     45   9238       tick           979          3951        136601 
     46   9238       tick           818          3942        136805 
     47   9238       tick           732          3992        136881 
     48   9238       tick           885          3935        136510 
     49   9238       tick           878          3988        136728 
     50   9238       tick           995          3993        136464 
     51   9238       tick           786          4001        136290 
     52   9238       tick           656          3983        136793 
     53   9238       tick           780          4019        136924 
     54   9238       tick           979          3963        135775 
     55   9238       tick           698          3946        136980 
     56   9238       tick           735          4028        136978 
     57   9238       tick           958          3845        134510 
     58   9238       tick           887          4108        138690 
     59   9238       tick           671          3977        136953 
     60   9238       tick           945          4032        136059 
     61   9238       tick           864          3986        135440 
     62   9238       tick           981          3949        136625 
     63   9238       tick           781          4036        136148 
     64   9238       tick           801          4036        135865 
     65   9238       tick           719          3994        136917 
     66   9238       tick           642          3946        136867 
     67   9238       tick          1146          3989        136175 
     68   9238       tick           804          4013        136655 
     69   9238       tick           797          4022        136816 
     70   9238       tick           995          4073        136100 
     71   9238       tick           874          4105        134747 
     72   9238       tick           929          4009        136582 
     73   9238       tick          1001          4049        136350 
     74   9238       tick           681          4054        136106 
     75   9238       tick           853          3992        136549 
     76   9238       tick           853          4078        135986 
     77   9238       tick           893          4004        136580 
     78   9238       tick           999          4047        136442 
     79   9238       tick           838          4017        136178 
     80   9238       tick           712          3932        132780 
     81   9238       tick           952          4170        139890 
     82   9238       tick           728          3973        136907 
     83   9238       tick           727          4008        136653 
     84   9238       tick           859          4053        136405 
     85   9238       tick           835          4008        136554 
     86   9238       tick           781          4063        136700 
     87   9238       tick           889          4014        136002 
     88   9238       tick           784          4051        137309 
     89   9238       tick           902          4025        136538 
     90   9238       tick          1080          4070        136197 
     91   9238       tick           754          4063        135961 
     92   9238       tick           872          4052        136676 
     93   9238       tick           870          4057        136417 
     94   9238       tick          1006          4058        136233 
     95   9238       tick           825          4008        136392 
     96   9238       tick           921          4049        136742 
     97   9238       tick           850          4025        136597 
     98   9238       tick           812          4059        136813 
     99   9238       tick          1036          4009        136533 
    100   9238       tick           962          3992        136677 
    101   9238       tick           811          4053        135032 
    102   9238       tick          1034          4042        136108 
    103   9238       tick           915          4113        136515 
    104   9238       tick           795          4056        136867 
    105   9238       tick           735          4097        136707 
    106   9238       tick           780          4013        136844 
    107   9238       tick           881          3990        136014 
    108   9238       tick           644          4067        137089 
    109   9238       tick           814          3977        136637 
    110   9238       tick           926          4017        136622 
    111   9238       tick           854          4068        135709 
    112   9238       tick           729          4001        136992 
    113   9238       tick           767          4018        136849 
    114   9238       tick           784          4064        136236 
    115   9238       tick           812          4051        136278 
    116   9238       tick           671          3943        137006 
    117   9238       tick           893          4018        136609 
    118   9238       exit          2484         11557        155640 
