,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,20.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,1.9784999999999997,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,53716.05611222445,0.0,0.0,0.0,5794320.641282565,1156414.8296593186,5018098.196392786,53716.05611222445
std,0.0074515982037059525,0.0,0.0,0.0,0.0,0.0,2167.9790197203383,0.0,0.0,0.0,18418.71717075399,3792.0177633014414,2703.7580654593753,2167.21080490024
min,1.97,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,46251.0,0.0,0.0,0.0,5729000.0,1143000.0,5010000.0,46251.0
25%,1.97,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,52582.0,0.0,0.0,0.0,5786000.0,1154250.0,5019000.0,52582.0
50%,1.98,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,54043.0,0.0,0.0,0.0,5801000.0,1158000.0,5019000.0,54043.0
75%,1.98,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,55504.0,0.0,0.0,0.0,5805000.0,1159000.0,5019000.0,55504.0
max,1.99,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,57452.0,0.0,0.0,0.0,5828000.0,1164000.0,5019000.0,57452.0
