howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,gzip-1,800000,2919000.0,2923000.0,2927000.0,3114000.0,2926002.506265664,2916000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,gzip-1,800000,3236000.0,3236000.0,3240000.0,3374000.0,3235627.2545090183,2916000.0,5.21,5.21,5.23,5.25,5.218,5.19,0.7490668963537181,
2,cpu,gzip-1,800000,3530000.0,3534000.0,3538000.0,3633000.0,3529059.118236473,2916000.0,5.2525,5.26,5.2675,9.92,6.182999999999999,5.25,0.8875968992248061,
3,cpu,gzip-1,800000,3835000.0,3839000.0,3843000.0,3900000.0,3834527.054108216,2923000.0,5.335,5.35,5.365,5.38,5.351333333333333,5.33,0.7682074839697579,
4,cpu,gzip-1,800000,4168000.0,4171000.0,4175000.0,4194000.0,4170366.731557377,4118000.0,5.53,5.53,5.5425,5.58,5.539500000000001,5.5,0.7952196382428943,
