[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  26107       tick          3109         98158       1682514 
      2  26107       tick          1238         90058       1627819 
      3  26107       tick          1534         89840       1623571 
      4  26107       tick          1593         89917       1625580 
      5  26107       tick          1281         90135       1629515 
      6  26107       tick          1253         90175       1630217 
      7  26107       tick          1420         90214       1630942 
      8  26107       tick          1401         90198       1630829 
      9  26107       tick          1528         90182       1630185 
     10  26107       tick          1551         90009       1627432 
     11  26107       tick          1328         90205       1630556 
     12  26107       tick          1353         90162       1629929 
     13  26107       tick          1327         90211       1630982 
     14  26107       tick          1422         90165       1629997 
     15  26107       tick          1433         90216       1631117 
     16  26107       tick          1434         90271       1631916 
     17  26107       tick          1474         90213       1630964 
     18  26107       tick          1394         90190       1630534 
     19  26107       tick          1521         90187       1630373 
     20  26107       tick          1499         90169       1629889 
     21  26107       tick          1461         90197       1630576 
     22  26107       tick          1448         90177       1630162 
     23  26107       tick          1475         89999       1626862 
     24  26107       tick          1458         90227       1631360 
     25  26107       tick          1444         90208       1630703 
     26  26107       tick          1415         90228       1631199 
     27  26107       tick          1341         90226       1631256 
     28  26107       tick          1416         90180       1630324 
     29  26107       tick          1386         90198       1630552 
     30  26107       tick          1464         90138       1629611 
     31  26107       tick          1508         90183       1630411 
     32  26107       tick          1491         90162       1629928 
     33  26107       exit          1897         76312       1375976 
