[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  20339       tick        120509          2573           398        120509 
      2  20339       tick        108658           918            90        108658 
      3  20339       tick        110557           859           105        110557 
      4  20339       tick        110938           839           105        110938 
      5  20339       tick        112229           791            88        112229 
      6  20339       tick        110991           888            97        110991 
      7  20339       tick        110662           897           101        110662 
      8  20339       tick        118281           774            62        118281 
      9  20339       tick        117740           841            73        117740 
     10  20339       tick        118797           894            79        118797 
     11  20339       tick        118233           841            80        118233 
     12  20339       tick        117904           727            63        117904 
     13  20339       tick        118816           583            48        118816 
     14  20339       tick        118110           882            96        118110 
     15  20339       tick        117862           699            70        117862 
     16  20339       tick        118783           863           102        118783 
     17  20339       tick        117952           865            85        117952 
     18  20339       tick        117602           611            53        117602 
     19  20339       tick        118970           827            90        118970 
     20  20339       tick        117792           627            58        117792 
     21  20339       tick        117882           725            75        117882 
     22  20339       tick        119148           696            78        119148 
     23  20339       tick        117729           838            87        117729 
     24  20339       tick        118000           814           111        118000 
     25  20339       tick        119082          1016           116        119082 
     26  20339       tick        117804           954           114        117804 
     27  20339       tick        117984           838            95        117984 
     28  20339       tick        119250          1005           114        119250 
     29  20339       tick        117674           658            52        117674 
     30  20339       tick        117657           861            79        117657 
     31  20339       tick        119271           939           121        119271 
     32  20339       tick        117628           768            89        117628 
     33  20339       tick        117699           732            72        117699 
     34  20339       tick        119329          1048           133        119329 
     35  20339       tick        117617           867            92        117617 
     36  20339       tick        118313           864            84        118313 
     37  20339       tick        118968           694            75        118968 
     38  20339       tick        117588           788           101        117588 
     39  20339       tick        118244           856            84        118244 
     40  20339       tick        118837           696            71        118837 
     41  20339       tick        117671           869            79        117671 
     42  20339       tick        118269           829            84        118269 
     43  20339       tick        118882           779            85        118882 
     44  20339       tick        117640           844            95        117640 
     45  20339       tick        118288           780            85        118288 
     46  20339       tick        118855           847            83        118855 
     47  20339       tick        117834           819            83        117834 
     48  20339       tick        118359           791            70        118359 
     49  20339       tick        118622           871            87        118622 
     50  20339       tick        117508           836            68        117508 
     51  20339       tick        118380           888            99        118380 
     52  20339       tick        118602           747            73        118602 
     53  20339       tick        117864           840            74        117864 
     54  20339       tick        118597           810            96        118597 
     55  20339       tick        118476           802            84        118476 
     56  20339       tick        117440           780            97        117440 
     57  20339       tick        118799           787            75        118799 
     58  20339       tick        118388           822            89        118388 
     59  20339       tick        117805           795            75        117805 
     60  20339       tick        118689           920            98        118689 
     61  20339       tick        118483           787            87        118483 
     62  20339       tick        117678           774            84        117678 
     63  20339       tick        118677           790            87        118677 
     64  20339       tick        118214           841            91        118214 
     65  20339       tick        117773           781            91        117773 
     66  20339       tick        118869           803            90        118869 
     67  20339       tick        118251           796            95        118251 
     68  20339       tick        117788           869            83        117788 
     69  20339       tick        118750           782            71        118750 
     70  20339       tick        118305           970            95        118305 
     71  20339       exit         42180           904            62         42180 
