power,time,task,howmany,island,frequency,time_rel
3084576.0,,gzip-9,0,cpu,1400000,
3673359.0,3.102,gzip-9,1,cpu,1400000,0.4292435424354243
4233989.0,3.136,gzip-9,2,cpu,1400000,0.4339483394833948
4837592.592592592,3.2066666666666666,gzip-9,3,cpu,1400000,0.4437269372693727
5494129.129129129,3.3555,gzip-9,4,cpu,1400000,0.4643219557195572
