[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  31354       tick       2130315        826550        886557       2130315 
      2  31354       tick       3078159       1530887       1518008       3078159 
      3  31354       tick       3075760       1529479       1515536       3075760 
      4  31354       tick       3080472       1532098       1519840       3080472 
      5  31354       tick       3075757       1529837       1514521       3075757 
      6  31354       tick       3055231       1519431       1502358       3055231 
      7  31354       tick       3032550       1508319       1482869       3032550 
      8  31354       tick       3030708       1507185       1483624       3030708 
      9  31354       tick       3058340       1520956       1503317       3058340 
     10  31354       tick       3054193       1518931       1501912       3054193 
     11  31354       tick       3082673       1532929       1521040       3082673 
     12  31354       tick       3070973       1527536       1512660       3070973 
     13  31354       tick       3080303       1531872       1519624       3080303 
     14  31354       tick       3075750       1529645       1515463       3075750 
     15  31354       tick       3073108       1528573       1512405       3073108 
     16  31354       tick       3079382       1531431       1517372       3079382 
     17  31354       tick       3062854       1523384       1505269       3062854 
     18  31354       tick       3079651       1531597       1518560       3079651 
     19  31354       tick       3085193       1534228       1522467       3085193 
     20  31354       tick       3078182       1530843       1518021       3078182 
     21  31354       tick       3081950       1532727       1518502       3081950 
     22  31354       tick       3074376       1528980       1514862       3074376 
     23  31354       tick       3080061       1531717       1518397       3080061 
     24  31354       tick       3083445       1533455       1521714       3083445 
     25  31354       tick       3069021       1526459       1510638       3069021 
     26  31354       tick       3074576       1529052       1514698       3074576 
     27  31354       tick       3055580       1519408       1499857       3055580 
     28  31354       tick       3083416       1533353       1520684       3083416 
     29  31354       tick       3074396       1528850       1516196       3074396 
     30  31354       exit        385633        191761        188667        385633 
