,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,15.304444444444446,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22732.456140350878,23017.543859649122,23324.56140350877,21019.736842105263,255.0,21657.894736842107,54337.32456140351,914909.5394736842,49226.11184210526,48266.333333333336,1021159.5394736842,49004.52631578947,120609.57456140351,916255.4824561403,110042.76315789473,70783.43201754386,1217332.7850877193,85389.08552631579
std,0.048169092143287184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.16456676604736,131.43041549070512,468.7249768399698,139.24733643991246,0.0,474.93569014597756,9810.642987739891,324.2269022655113,8964.986783794926,153.03348289327693,364.13680344784825,13.982853252397375,5704.714975970819,82.69225164878102,5238.997597355931,2520.3113909705958,425.9762231887951,3099.278846875697
min,15.19,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22000.0,23000.0,23000.0,21000.0,255.0,21000.0,50416.0,913750.0,45650.0,48032.0,1020000.0,48960.0,41480.0,916250.0,37597.0,43771.0,1216250.0,52288.0
25%,15.28,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22000.0,23000.0,23000.0,21000.0,255.0,21000.0,51786.0,915000.0,46665.0,48184.0,1021250.0,49008.0,120475.0,916250.0,109920.0,68978.0,1217500.0,82756.0
50%,15.3,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,23000.0,23000.0,21000.0,255.0,22000.0,52608.0,915000.0,47580.0,48184.0,1021250.0,49008.0,121268.0,916250.0,110836.0,70707.0,1217500.0,85190.0
75%,15.3475,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,23000.0,24000.0,21000.0,255.0,22000.0,53156.0,915000.0,48495.0,48488.0,1021250.0,49008.0,122732.0,916250.0,111752.0,71708.0,1217500.0,86407.0
max,15.37,500000.0,500000.0,500000.0,500000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,24000.0,24000.0,22000.0,255.0,22000.0,117546.0,915000.0,107055.0,48792.0,1022500.0,49056.0,124501.0,917500.0,113584.0,75530.0,1217500.0,91275.0
