,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,5.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
mean,11.21846635133,100000.0,299999.0,299999.0,299999.0,299999.0,31.049880479520482,1694260.7392607392,1669472.2207792208
std,0.10076533486774467,0.0,0.0,0.0,0.0,0.0,0.6138856395194743,10890.222543775082,8301.59950540905
min,11.1431500868,100000.0,299999.0,299999.0,299999.0,299999.0,29.112095,1673000.0,1651293.0
25%,11.156499194625,100000.0,299999.0,299999.0,299999.0,299999.0,30.666398,1685000.0,1662835.0
50%,11.1657776642,100000.0,299999.0,299999.0,299999.0,299999.0,31.054974,1698000.0,1669142.0
75%,11.282070717325,100000.0,299999.0,299999.0,299999.0,299999.0,31.443549,1698000.0,1675375.0
max,11.43006675,100000.0,299999.0,299999.0,299999.0,299999.0,32.951223,1748000.0,1733627.0
