[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  26433       tick          2696         16511         70584 
      2  26433       tick             0             0             0 
      3  26433       tick             0             0             0 
      4  26433       tick             0             0             0 
      5  26433       tick             0             0             0 
      6  26433       tick             0             0             0 
      7  26433       tick             0             0             0 
      8  26433       tick             0             0             0 
      9  26433       tick             0             0             0 
     10  26433       tick             0             0             0 
     11  26433       tick             0             0             0 
     12  26433       tick             0             0             0 
     13  26433       tick             0             0             0 
     14  26433       tick             0             0             0 
     15  26433       tick             0             0             0 
     16  26433       tick             0             0             0 
     17  26433       tick             0             0             0 
     18  26433       tick             0             0             0 
     19  26433       tick             0             0             0 
     20  26433       exit           168           138           341 
