[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  31258       tick          3579         17126        249444 
      2  31258       tick           588           455        201640 
      3  31258       tick           548           443        201385 
      4  31258       tick           486           435        201589 
      5  31258       tick           746           494        199272 
      6  31258       tick           716           460        199657 
      7  31258       tick           475           478        198905 
      8  31258       tick           573           479        200960 
      9  31258       tick           745           501        198707 
     10  31258       tick           290           504        200858 
     11  31258       tick           260           487        202227 
     12  31258       tick           661           470        201045 
     13  31258       tick           526           465        201555 
     14  31258       tick           584           478        201351 
     15  31258       tick           727           523        200875 
     16  31258       tick           607           467        201912 
     17  31258       tick           572           492        200841 
     18  31258       tick           628           469        201929 
     19  31258       tick           598           478        201215 
     20  31258       tick           648           484        200603 
     21  31258       tick           513           463        202337 
     22  31258       tick           670           519        200077 
     23  31258       tick           786           480        200858 
     24  31258       tick           766           516        200365 
     25  31258       tick           662           463        201997 
     26  31258       tick           810           488        200977 
     27  31258       tick           731           501        201521 
     28  31258       tick           644           483        201929 
     29  31258       tick           690           468        200997 
     30  31258       tick           800           490        199988 
     31  31258       tick           629           486        201938 
     32  31258       tick           760           480        200926 
     33  31258       tick           818           473        200859 
     34  31258       tick           753           487        200909 
     35  31258       tick           575           464        201997 
     36  31258       tick           699           510        200688 
     37  31258       tick           640           475        202015 
     38  31258       tick           529           459        202048 
     39  31258       tick           664           493        200977 
     40  31258       tick           718           490        200161 
     41  31258       tick           730           486        202252 
     42  31258       tick           679           535        199141 
     43  31258       tick           689           483        200994 
     44  31258       tick           718           517        200314 
     45  31258       tick           724           459        202031 
     46  31258       tick           736           459        201402 
     47  31258       tick           530           472        201674 
     48  31258       tick           583           478        201980 
     49  31258       tick           689           472        201079 
     50  31258       tick           746           470        200297 
     51  31258       tick           543           484        202184 
     52  31258       tick           667           504        200961 
     53  31258       tick           539           479        201768 
     54  31258       tick           698           505        199900 
