frequency,power,task,island,voltage,time,howmany,time_rel
400000,14739.322368421052,decrypt,little,917889.254385965,,0,
400000,42531.74561403509,decrypt,little,917552.0833333334,17.733333333333334,1,0.494906739848365
400000,71644.65131578948,decrypt,little,917469.846491228,17.741666666666667,2,0.4951393088050607
400000,100195.10745614037,decrypt,little,916315.7894736842,17.820555555555558,3,0.497340961595113
400000,127691.9100877193,decrypt,little,916239.0350877192,17.749583333333334,4,0.4953602493139215
