,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,3.632,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44649.950901803604,0.0,0.0,0.0,3527989.97995992,702871.7434869739,5017800.601202405,44649.950901803604
std,0.01483239697419137,0.0,0.0,0.0,0.0,0.0,631.5078424369459,0.0,0.0,0.0,42143.13742349144,8443.308091079904,3060.296699168134,633.0128089090433
min,3.61,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,42355.0,0.0,0.0,0.0,3022000.0,602000.0,5010000.0,42355.0
25%,3.63,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44303.0,0.0,0.0,0.0,3530000.0,703000.0,5019000.0,44303.0
50%,3.63,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44790.0,0.0,0.0,0.0,3530000.0,704000.0,5019000.0,44790.0
75%,3.64,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45277.0,0.0,0.0,0.0,3534000.0,704000.0,5019000.0,45277.0
max,3.65,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46251.0,0.0,0.0,0.0,3629000.0,723000.0,5019000.0,46251.0
