[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  12835       tick           531      14978606       1916528          1292 
      2  12835       tick            28      20283259       2640947             6 
      3  12835       tick            29      20261209       2638069             7 
      4  12835       tick            27      20220870       2632831             3 
      5  12835       tick            26      20273385       2639654             5 
      6  12835       tick            26      20243376       2635751             4 
      7  12835       tick            27      20270118       2639235             2 
      8  12835       tick            26      20197757       2629801             3 
      9  12835       tick            28      20276606       2640074             5 
     10  12835       tick            26      20270202       2639249             2 
     11  12835       tick            27      20268281       2638999             3 
     12  12835       tick            26      20229894       2633996             2 
     13  12835       tick            27      20277521       2640200             6 
     14  12835       tick            26      20233530       2634464             4 
     15  12835       tick            27      20252861       2636992             3 
     16  12835       tick            33      20187625       2628462            10 
     17  12835       tick            28      20212407       2631715             4 
     18  12835       tick            27      20274079       2639750             5 
     19  12835       tick            29      20228117       2633758             6 
     20  12835       exit            48      16606884       2162258           101 
