,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,3.198666666666667,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,49073.165,0.0,0.0,0.0,4834088.997,963610.0,5017866.0,49074.139
std,0.011872336794093271,0.0,0.0,0.0,0.0,0.0,1232.155848019563,0.0,0.0,0.0,140175.9583267752,28014.115918420317,2988.1387138104838,1232.2344571697531
min,3.18,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,44303.0,0.0,0.0,0.0,3080000.0,613000.0,5010000.0,44303.0
25%,3.19,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,48686.0,0.0,0.0,0.0,4847000.0,966000.0,5019000.0,48686.0
50%,3.2,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,49173.0,0.0,0.0,0.0,4855000.0,967000.0,5019000.0,49173.0
75%,3.21,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,50147.0,0.0,0.0,0.0,4858000.0,968000.0,5019000.0,50147.0
max,3.22,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,51608.0,0.0,0.0,0.0,4877000.0,972000.0,5019000.0,51608.0
