[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  15311       tick          2069         10248        398364 
      2  15311       tick        628019          2541       1399746 
      3  15311       tick        943474            64       1885320 
      4  15311       tick        941327            66       1880979 
      5  15311       tick        941107            86       1880542 
      6  15311       tick        935650           104       1869757 
      7  15311       tick        941333           109       1880991 
      8  15311       tick        944144            87       1886614 
      9  15311       tick        944254            82       1886837 
     10  15311       tick        940423            94       1879242 
     11  15311       tick        942129           104       1882622 
     12  15311       tick        939594           118       1877541 
     13  15311       tick        940731           104       1879815 
     14  15311       tick        938949           117       1876231 
     15  15311       tick        946312           114       1890985 
     16  15311       tick        933100           105       1864709 
     17  15311       tick        944288            72       1886925 
     18  15311       tick        940396           100       1879143 
     19  15311       tick        944711            90       1887703 
     20  15311       tick        939860           111       1878091 
     21  15311       tick        938141           105       1874662 
     22  15311       tick        937511           104       1873395 
     23  15311       tick        940515            95       1879364 
     24  15311       tick        945343            92       1889049 
     25  15311       tick        939864           101       1878111 
     26  15311       tick        934906           104       1868225 
     27  15311       tick        943206            78       1884782 
     28  15311       tick        941013           106       1880374 
     29  15311       tick        944847            88       1888063 
     30  15311       tick        941945           106       1882240 
     31  15311       tick        936805           109       1871953 
     32  15311       tick        938457           108       1875285 
     33  15311       tick        943122            94       1884626 
     34  15311       tick        942406           100       1883187 
     35  15311       tick        939570           108       1877528 
     36  15311       tick        931429           108       1861332 
     37  15311       tick        941937            83       1882263 
     38  15311       tick        938551           109       1875444 
     39  15311       tick        945555           106       1889430 
     40  15311       tick        941240            80       1880805 
     41  15311       tick        940938           103       1880274 
     42  15311       tick        939647            95       1877672 
     43  15311       tick        940207           103       1878793 
     44  15311       tick        939633           106       1877627 
     45  15311       tick        942298           101       1882938 
     46  15311       tick        931580           109       1861555 
     47  15311       tick        944791            89       1887913 
     48  15311       tick        821484           171       1641365 
     49  15311       exit             0             0             0 
