[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   1426       tick       1494410          2416       3251579 
      2   1426       tick       2090454             9       4178513 
      3   1426       tick       2091579            16       4180733 
      4   1426       tick       2095365             8       4188236 
      5   1426       tick       2091411            18       4180498 
      6   1426       tick       2088933            10       4175565 
      7   1426       tick       2090496             8       4178628 
      8   1426       tick       2091052             9       4179718 
      9   1426       tick       2092601             9       4182719 
     10   1426       tick       2090517             9       4178699 
     11   1426       tick       2091784            10       4181207 
     12   1426       tick       2091529             9       4180698 
     13   1426       tick       2096153            12       4189872 
     14   1426       tick       2095111            10       4187902 
     15   1426       tick       2091524            10       4180768 
     16   1426       tick       2092112            11       4181801 
     17   1426       tick       2091672            10       4180916 
     18   1426       tick       2087273            11       4172163 
     19   1426       tick       2093809            25       4185225 
     20   1426       tick       2090470             8       4178645 
     21   1426       tick       2093471            11       4184659 
     22   1426       exit        592173            96       1183583 
