[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   9654       tick          5781        383309      10383646 
      2   9654       tick          1776        552937      14864874 
      3   9654       tick          1500        551885      14836806 
      4   9654       tick          1625        549874      14856850 
      5   9654       tick          1585        548567      14863607 
      6   9654       tick          1443        547627      14858719 
      7   9654       tick          1527        545852      14845586 
      8   9654       tick          1679        543919      14638094 
      9   9654       tick          1671        557536      15032889 
     10   9654       tick          1706        551272      14829662 
     11   9654       tick          1755        547740      14821820 
     12   9654       tick          1708        549274      14818088 
     13   9654       tick          1565        551811      14818301 
     14   9654       tick          1512        550201      14835223 
     15   9654       tick          1670        551017      14825648 
     16   9654       tick          1738        549895      14823170 
     17   9654       tick          1625        549948      14840302 
     18   9654       tick          1607        547111      14799451 
     19   9654       tick          1589        548991      14831196 
     20   9654       tick          1437        549528      14861587 
     21   9654       tick          1351        550411      14849172 
     22   9654       tick          1900        548283      14843053 
     23   9654       tick          1607        551113      14841071 
     24   9654       tick          1402        552073      14848661 
     25   9654       tick          1576        549344      14840783 
     26   9654       tick          1383        549499      14861619 
     27   9654       tick          1551        551396      14864022 
     28   9654       tick          1379        547816      14792997 
     29   9654       tick          1682        550011      14832994 
     30   9654       tick          1612        551529      14838041 
     31   9654       tick          1475        549178      14850310 
     32   9654       tick          1368        550291      14863099 
     33   9654       tick          1147        550535      14866621 
     34   9654       tick          1184        551231      14864091 
     35   9654       tick          1446        552047      14822562 
     36   9654       tick          1260        552179      14861496 
     37   9654       tick          1429        547761      14855710 
     38   9654       tick          1457        549227      14800924 
     39   9654       tick          1353        549504      14862352 
     40   9654       tick          1371        552546      14831221 
     41   9654       tick          1349        550833      14848756 
     42   9654       tick          1391        552437      14853458 
     43   9654       tick          1295        549301      14861660 
     44   9654       tick          1232        550618      14863259 
     45   9654       tick          1572        549411      14852867 
     46   9654       tick          1298        551106      14855188 
     47   9654       tick          1375        546347      14811905 
     48   9654       tick          1320        549231      14845115 
     49   9654       tick          1458        548270      14848330 
     50   9654       tick          1472        552972      14814481 
     51   9654       tick          1146        550974      14851338 
     52   9654       tick          1137        546652      14886616 
     53   9654       tick          1283        551431      14845431 
     54   9654       tick          1166        552626      14849551 
     55   9654       tick          1306        551398      14849149 
     56   9654       tick          1284        552359      14823707 
     57   9654       tick          1186        545104      14823854 
     58   9654       tick          1996        549443      14832880 
     59   9654       tick          1302        551118      14817936 
     60   9654       tick          1336        552358      14855221 
     61   9654       tick          1313        549404      14842266 
     62   9654       tick          1232        548730      14862762 
     63   9654       tick          1243        550369      14868669 
     64   9654       exit          2053        435432      11799531 
