,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,20.219025951826662,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.588240605,1725188.0,1708484.536
std,0.10473011308423733,0.0,0.0,0.0,0.0,0.0,0.0,0.5957938740409352,8964.542320666405,8170.27711469047
min,20.1371689,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,25.848059,1710000.0,1691525.0
25%,20.161501444149998,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.184759,1723000.0,1701451.0
50%,20.168391569,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.573335,1723000.0,1708317.5
75%,20.197115826,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.977454,1735000.0,1714347.25
max,20.454629369,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.749359,1760000.0,1746004.0
