[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   4992       tick          1248        161561          4158          4163 
      2   4992       tick             0             0             0             0 
      3   4992       tick             0             0             0             0 
      4   4992       tick             0             0             0             0 
      5   4992       tick             0             0             0             0 
      6   4992       tick             0             0             0             0 
      7   4992       tick             0             0             0             0 
      8   4992       tick             0             0             0             0 
      9   4992       tick             0             0             0             0 
     10   4992       tick             0             0             0             0 
     11   4992       tick             0             0             0             0 
     12   4992       tick             0             0             0             0 
     13   4992       tick             0             0             0             0 
     14   4992       tick             0             0             0             0 
     15   4992       tick             0             0             0             0 
     16   4992       tick             0             0             0             0 
     17   4992       tick             0             0             0             0 
     18   4992       tick             0             0             0             0 
     19   4992       tick             0             0             0             0 
     20   4992       exit            52          1264            92           189 
