[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   7284       tick          6040        683246      18483283 
      2   7284       tick          2292        863662      23303480 
      3   7284       tick          2117        869417      23342613 
      4   7284       tick          2200        859705      23316738 
      5   7284       tick          2684        863255      23231819 
      6   7284       tick          2373        858140      23301207 
      7   7284       tick          2101        859984      23310731 
      8   7284       tick          2032        867856      23336251 
      9   7284       tick          2270        859497      23309910 
     10   7284       tick          2140        867224      23299824 
     11   7284       tick          2175        864625      23313430 
     12   7284       tick          2225        863661      23342932 
     13   7284       tick          2113        859901      23198380 
     14   7284       tick          2314        862839      23381757 
     15   7284       tick          2275        866583      23329644 
     16   7284       tick          2608        859022      23186026 
     17   7284       tick          2156        865448      23356572 
     18   7284       tick          2124        861954      23303728 
     19   7284       tick          1812        867181      23366155 
     20   7284       tick          2162        860313      23330412 
     21   7284       tick          2076        861485      23314967 
     22   7284       tick          1749        868870      23357505 
     23   7284       tick          2320        862215      23286258 
     24   7284       tick          1912        866932      23353190 
     25   7284       tick          2124        866748      23293097 
     26   7284       tick          2062        864066      23260048 
     27   7284       tick          2005        868125      23352296 
     28   7284       tick          2211        862234      23310925 
     29   7284       tick          2056        866768      23353762 
     30   7284       tick          2178        858882      23345480 
     31   7284       tick          2246        863753      23314799 
     32   7284       tick          1943        869495      23313463 
     33   7284       tick          1930        864372      23293629 
     34   7284       tick          1890        865795      23345446 
     35   7284       tick          2326        863339      23297119 
     36   7284       tick          1990        861799      23314692 
     37   7284       tick          2104        868845      23333774 
     38   7284       tick          1827        864607      23324523 
     39   7284       tick          2229        865296      23328346 
     40   7284       tick          2246        864271      23300454 
     41   7284       exit          1905        532454      14364072 
