[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   5325       tick        146477         98535         29445           267 
      2   5325       tick             0             0             0             0 
      3   5325       tick             0             0             0             0 
      4   5325       tick             0             0             0             0 
      5   5325       tick             0             0             0             0 
      6   5325       tick             0             0             0             0 
      7   5325       tick             0             0             0             0 
      8   5325       tick             0             0             0             0 
      9   5325       tick             0             0             0             0 
     10   5325       tick             0             0             0             0 
     11   5325       tick             0             0             0             0 
     12   5325       tick             0             0             0             0 
     13   5325       tick             0             0             0             0 
     14   5325       tick             0             0             0             0 
     15   5325       tick             0             0             0             0 
     16   5325       tick             0             0             0             0 
     17   5325       tick             0             0             0             0 
     18   5325       tick             0             0             0             0 
     19   5325       tick             0             0             0             0 
     20   5325       exit           895           525           227             7 
