[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  21304       tick       3495535             0             0         34632 
      2  21304       tick       6325079             0             0         33035 
      3  21304       tick       6262525             0             0         32702 
      4  21304       tick       6265767             0             0         32720 
      5  21304       tick       6261663             0             0         32698 
      6  21304       tick       6264582             0             0         32711 
      7  21304       tick       6260887             0             0         32695 
      8  21304       tick       6264348             0             0         32712 
      9  21304       tick       6252109             0             0         32671 
     10  21304       tick       6284723             0             0         32820 
     11  21304       tick       6270950             0             0         32748 
     12  21304       tick       6263530             0             0         32707 
     13  21304       tick       6256833             0             0         32676 
     14  21304       tick       6258871             0             0         32686 
     15  21304       tick       6255175             0             0         32667 
     16  21304       tick       6267948             0             0         32730 
     17  21304       tick       6270393             0             0         32742 
     18  21304       tick       6270037             0             0         32743 
     19  21304       tick       6282246             0             0         32805 
     20  21304       tick       6280357             0             0         32796 
     21  21304       tick       6289913             0             0         32845 
     22  21304       exit       3147052             0             0         16474 
