,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,4.305,200000.0,200000.0,200000.0,200000.0,1000000.0,1000000.0,1000000.0,1000000.0,-1.0,-1.0,-1.0,-1.0,34285.087719298244,32771.929824561405,37267.54385964912,35846.491228070176,255.0,29407.894736842107,1483235.3070175438,967327.302631579,1433614.855263158,49147.666666666664,1021417.2149122807,49621.31140350877,12469.282894736842,917864.5833333334,11136.256578947368,42599.57456140351,1215386.5131578948,51290.23684210526
std,0.0070710678118654354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.679892192763,1237.0477988352131,1479.0549768165245,1448.9514101355758,0.0,1148.4644109335864,84268.76189599297,484.2862250501034,81741.48886877764,232.03583151364165,441.80539432928373,505.43151791142355,2162.8603408127424,580.735647210839,1984.4248885806087,16006.716981788855,1280.4013415452534,19571.15079887062
min,4.29,200000.0,200000.0,200000.0,200000.0,1000000.0,1000000.0,1000000.0,1000000.0,-1.0,-1.0,-1.0,-1.0,29000.0,28000.0,31000.0,30000.0,255.0,25000.0,764734.0,966250.0,738788.0,48488.0,1020000.0,49008.0,10980.0,916250.0,9170.0,33488.0,1213750.0,40095.0
25%,4.3,200000.0,200000.0,200000.0,200000.0,1000000.0,1000000.0,1000000.0,1000000.0,-1.0,-1.0,-1.0,-1.0,34000.0,32000.0,37000.0,35000.0,255.0,29000.0,1503438.0,967500.0,1453401.0,48944.0,1021250.0,49008.0,11773.0,917500.0,10098.0,36764.0,1215000.0,43740.0
50%,4.305,200000.0,200000.0,200000.0,200000.0,1000000.0,1000000.0,1000000.0,1000000.0,-1.0,-1.0,-1.0,-1.0,35000.0,33000.0,38000.0,36000.0,255.0,30000.0,1508233.0,967500.0,1458236.0,49248.0,1021250.0,50029.0,12017.0,917500.0,11004.0,38038.0,1215000.0,46170.0
75%,4.31,200000.0,200000.0,200000.0,200000.0,1000000.0,1000000.0,1000000.0,1000000.0,-1.0,-1.0,-1.0,-1.0,35000.0,34000.0,38000.0,37000.0,255.0,30000.0,1510630.5,967500.0,1460170.0,49248.0,1021250.0,50029.0,12261.0,918750.0,11007.0,40040.0,1215000.0,48600.0
max,4.32,200000.0,200000.0,200000.0,200000.0,1000000.0,1000000.0,1000000.0,1000000.0,-1.0,-1.0,-1.0,-1.0,36000.0,34000.0,39000.0,38000.0,255.0,31000.0,1527550.0,968750.0,1476609.0,49704.0,1022500.0,50078.0,27511.0,918750.0,24759.0,107198.0,1221250.0,130647.0
