[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3608       tick         15480        524097       3777471 
      2   3608       tick          1018        111596        988201 
      3   3608       tick           730          5848        205843 
      4   3608       tick           762          5763        204548 
      5   3608       tick           746          5811        206772 
      6   3608       tick           757          5781        205607 
      7   3608       tick           670          5803        205803 
      8   3608       tick           667          5793        205291 
      9   3608       tick           816          5818        205888 
     10   3608       tick           712          5815        205664 
     11   3608       tick           558          7279        175135 
     12   3608       tick           556          5744        205801 
     13   3608       tick           606          5809        205563 
     14   3608       tick           630          5835        205614 
     15   3608       tick           756          5726        205510 
     16   3608       tick           583          5852        206066 
     17   3608       tick           749          5790        205789 
     18   3608       tick           710          5785        205074 
     19   3608       tick           703          5848        206064 
     20   3608       tick           621          5853        206135 
     21   3608       tick           780          5767        205756 
     22   3608       tick           727          5829        205258 
     23   3608       tick           685          5798        206272 
     24   3608       tick           801          5806        205248 
     25   3608       tick           583          5879        206069 
     26   3608       tick           700          5726        205707 
     27   3608       tick           701          5833        205832 
     28   3608       tick           776          5897        203581 
     29   3608       tick           727          5825        206069 
     30   3608       tick           589          5903        206203 
     31   3608       tick           624          5853        205828 
     32   3608       tick           789          5810        205302 
     33   3608       tick           579          5852        206217 
     34   3608       tick           652          5829        205325 
     35   3608       tick           697          5840        205805 
     36   3608       tick           549          5738        205863 
     37   3608       tick           548          5831        206016 
     38   3608       tick           739          5922        204629 
     39   3608       tick           642          5778        206083 
     40   3608       tick           688          5823        206129 
     41   3608       tick           641          5815        205879 
     42   3608       tick           776          5831        205434 
     43   3608       tick           661          5783        206073 
     44   3608       tick           681          5839        205831 
     45   3608       tick           678          5811        205878 
     46   3608       tick           589          5936        205896 
     47   3608       tick           835          5883        205011 
     48   3608       tick           696          5906        205285 
     49   3608       tick           640          5919        206139 
     50   3608       tick           602          5858        206063 
     51   3608       tick           589          5849        206063 
     52   3608       tick           644          5872        206171 
     53   3608       tick           793          5847        205506 
     54   3608       tick           656          5890        205525 
     55   3608       tick           620          5910        205730 
     56   3608       tick           583          5891        205803 
     57   3608       tick           628          5916        206190 
     58   3608       tick           708          5718        198682 
     59   3608       tick           593          6070        212790 
     60   3608       tick           662          5961        206126 
     61   3608       tick           614          5896        206088 
     62   3608       tick           651          5914        206088 
     63   3608       tick           630          5891        205551 
     64   3608       tick           600          5934        206157 
     65   3608       tick           624          5918        205759 
     66   3608       tick           626          5915        205798 
     67   3608       tick           623          5870        206035 
     68   3608       tick           855          6044        205189 
     69   3608       tick           522          5841        205880 
     70   3608       tick           604          5948        206171 
     71   3608       tick           640          5879        206028 
     72   3608       tick           763          5934        205816 
     73   3608       tick           652          5922        205635 
     74   3608       tick           786          5955        205205 
     75   3608       tick           589          5919        205879 
     76   3608       tick           628          5948        206188 
     77   3608       tick           523          5835        205903 
     78   3608       tick           763          5930        205506 
     79   3608       exit          1971          9707         94980 
