[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  22033       tick      90294350       9001626      47773196       1158875 
      2  22033       tick      90004115      16740094      88746152       2095977 
      3  22033       tick      90032634      16726484      88744472       2097014 
      4  22033       tick      90005179      16727134      88778746       2094751 
      5  22033       tick      90036330      16734322      88805588       2094584 
      6  22033       tick      90036834      16746498      88826820       2095996 
      7  22033       tick      90036072      16740313      88814803       2095282 
      8  22033       tick      90036531      16743685      88800664       2097320 
      9  22033       tick      88066186      16377686      86831836       2051951 
     10  22033       tick      91942806      17096694      90691497       2140404 
     11  22033       tick      90009770      16741057      88751938       2097957 
     12  22033       tick      90006560      16732893      88764524       2094844 
     13  22033       tick      90004361      16722485      88722151       2095592 
     14  22033       tick      90034791      16749790      88830600       2096957 
     15  22033       tick      89910947      16700933      88612287       2090624 
     16  22033       tick      90038355      16724896      88739055       2094923 
     17  22033       tick      90038030      16741325      88791786       2095473 
     18  22033       tick      90038319      16734070      88801124       2094579 
     19  22033       tick      90009838      16749906      88748452       2099627 
     20  22033       tick      90009659      16725032      88744031       2093804 
     21  22033       tick      86339067      16062027      85123839       2013081 
     22  22033       exit      41639551       6731837      35766145        843379 
