,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,1.9629999999999999,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,45315.998998999,0.0,0.0,0.0,4346096.096096097,865886.8868868869,5018036.036036036,45315.998998999
std,0.004830458915396484,0.0,0.0,0.0,0.0,0.0,1295.8001246044269,0.0,0.0,0.0,102656.60003056037,20529.372335148695,2784.6384190685526,1295.8001246044269
min,1.96,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,40407.0,0.0,0.0,0.0,3099000.0,617000.0,5010000.0,40407.0
25%,1.96,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,44303.0,0.0,0.0,0.0,4351000.0,867000.0,5019000.0,44303.0
50%,1.96,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,45764.0,0.0,0.0,0.0,4355000.0,868000.0,5019000.0,45764.0
75%,1.9675,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,46251.0,0.0,0.0,0.0,4362000.0,869000.0,5019000.0,46251.0
max,1.97,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,47712.0,0.0,0.0,0.0,4435000.0,884000.0,5019000.0,47712.0
