[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  17287       tick         14286        135281       4601254 
      2  17287       tick           593         61831       2568648 
      3  17287       tick           125          2296        602546 
      4  17287       tick           113          2299        601909 
      5  17287       tick           107          2243        602554 
      6  17287       tick           149          2365        602907 
      7  17287       tick           233          2336        598502 
      8  17287       tick           143          2316        602575 
      9  17287       tick           133          2246        602249 
     10  17287       tick           114          2172        602372 
     11  17287       tick           154          2159        601923 
     12  17287       tick           142          2371        598737 
     13  17287       tick           135          2333        602556 
     14  17287       tick           144          2303        602698 
     15  17287       tick           154          2283        603012 
     16  17287       tick           116          2333        602840 
     17  17287       tick           187          2322        598952 
     18  17287       tick           117          2253        602424 
     19  17287       tick           116          2238        602237 
     20  17287       tick           131          2207        602384 
     21  17287       tick           107          2261        602221 
     22  17287       tick            97          2197        602559 
     23  17287       tick           124          2195        602647 
     24  17287       tick            93          2172        602742 
     25  17287       tick           115          2190        602467 
     26  17287       tick           136          2212        602623 
     27  17287       tick           117          2247        602271 
     28  17287       tick           132          2211        602199 
     29  17287       tick           144          2203        602746 
     30  17287       tick           132          2243        602106 
     31  17287       tick           131          2299        602065 
     32  17287       tick           266          2451        596291 
     33  17287       tick           143          2298        602517 
     34  17287       tick           127          2292        602650 
     35  17287       tick           149          2255        602717 
     36  17287       tick           101          2293        602836 
     37  17287       tick           116          2311        602110 
     38  17287       tick            92          2321        603132 
     39  17287       tick           101          2258        602594 
     40  17287       tick           134          2271        602492 
     41  17287       tick           141          2299        602445 
     42  17287       tick           131          2278        602922 
     43  17287       tick           140          2336        602935 
     44  17287       tick           119          2330        602546 
     45  17287       tick           113          2294        602467 
     46  17287       tick           130          2317        601985 
     47  17287       tick           117          2270        602366 
     48  17287       tick           165          2318        602363 
     49  17287       tick           140          2385        602205 
     50  17287       tick           192          2275        598707 
     51  17287       tick           124          2180        602714 
     52  17287       tick           149          2354        599338 
     53  17287       tick           128          2321        602744 
     54  17287       tick           123          2309        602496 
     55  17287       tick           153          2327        602139 
     56  17287       tick           119          2317        602265 
     57  17287       tick           138          2352        602371 
     58  17287       tick           112          2302        602240 
     59  17287       tick           105          2343        602964 
     60  17287       tick           113          2315        602918 
     61  17287       tick           135          2273        588863 
     62  17287       tick           152          2395        615701 
     63  17287       tick           164          2346        602812 
     64  17287       tick           166          2331        601945 
     65  17287       tick           140          2397        601996 
     66  17287       tick           115          2360        602857 
     67  17287       tick           146          2419        602024 
     68  17287       tick           120          2356        602660 
     69  17287       tick           132          2397        602803 
     70  17287       tick           154          2333        602888 
     71  17287       tick           165          2407        602432 
     72  17287       tick           162          2389        599680 
     73  17287       tick           128          2377        602945 
     74  17287       tick           142          2448        601751 
     75  17287       tick           144          2305        602664 
     76  17287       tick           147          2365        602344 
     77  17287       tick           116          2334        602281 
     78  17287       tick           254          2340        599165 
     79  17287       tick           128          2359        602691 
     80  17287       tick           122          2324        602814 
     81  17287       tick           135          2341        602256 
     82  17287       tick           124          2310        602655 
     83  17287       tick           155          2296        602405 
     84  17287       tick           126          2344        602282 
     85  17287       exit          2399          3918        527339 
