[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  31869       tick             0        462579        462579        232468 
      2  31869       tick             0             0             0             0 
      3  31869       tick             0             0             0             0 
      4  31869       tick             0             0             0             0 
      5  31869       tick             0             0             0             0 
      6  31869       tick             0             0             0             0 
      7  31869       tick             0             0             0             0 
      8  31869       tick             0             0             0             0 
      9  31869       tick             0             0             0             0 
     10  31869       tick             0             0             0             0 
     11  31869       tick             0             0             0             0 
     12  31869       tick             0             0             0             0 
     13  31869       tick             0             0             0             0 
     14  31869       tick             0             0             0             0 
     15  31869       tick             0             0             0             0 
     16  31869       tick             0             0             0             0 
     17  31869       tick             0             0             0             0 
     18  31869       tick             0             0             0             0 
     19  31869       tick             0             0             0             0 
     20  31869       exit             0          2090          2090          3355 
