,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,50.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.0024260436000003,100000.0,599999.0,599999.0,599999.0,599999.0,31.168608584,1621317.0,1593713.094
std,4.85457210615629e-05,0.0,0.0,0.0,0.0,0.0,0.5761154081130326,10626.261262947963,11147.041545826785
min,2.002320396,100000.0,599999.0,599999.0,599999.0,599999.0,29.640558,1610000.0,1577510.0
25%,2.002390338,100000.0,599999.0,599999.0,599999.0,599999.0,30.775199,1610000.0,1585413.75
50%,2.0024247115,100000.0,599999.0,599999.0,599999.0,599999.0,31.163775,1623000.0,1592367.5
75%,2.00245350225,100000.0,599999.0,599999.0,599999.0,599999.0,31.55235,1623000.0,1599638.75
max,2.00255905,100000.0,599999.0,599999.0,599999.0,599999.0,32.889051,1698000.0,1684349.0
