[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1   2243       tick      99665935         36280      74448895        472398 
      2   2243       tick     100744733         13513      97143879        615158 
      3   2243       tick     100025964         11984      96512615        610789 
      4   2243       tick     100026721         10744      96689012        615571 
      5   2243       tick     100001337         11313      96455596        610302 
      6   2243       tick      99978024         12004      96442315        609891 
      7   2243       tick     100001139         10877      96603559        614820 
      8   2243       tick     100000398         12072      96455154        609103 
      9   2243       tick     100025917         10132      96550433        610327 
     10   2243       tick     100028036         10393      96610253        615179 
     11   2243       tick     100026485         10484      96528751        612397 
     12   2243       tick     100027499         11072      96468622        609656 
     13   2243       tick     100026174         11580      96365609        610946 
     14   2243       tick      99979192         13533      96392832        610598 
     15   2243       tick     100000394         13959      96393976        610606 
     16   2243       tick      99999830         10696      96513579        612095 
     17   2243       tick     100001141         10964      96543990        611495 
     18   2243       tick     100003841         12867      96421947        607976 
     19   2243       tick     100027619          8544      96650874        612730 
     20   2243       tick     100023283         10429      96602183        611915 
     21   2243       tick     100025856         10352      96501431        608343 
     22   2243       tick     100027901         10393      96613990        611089 
     23   2243       tick      96910341          9364      93483866        590902 
     24   2243       tick     103112926         10555      99564110        631621 
     25   2243       tick     100003193          9104      96503487        610202 
     26   2243       tick     100005201         11800      96501513        611520 
     27   2243       tick      99986587          8377      96519284        609695 
     28   2243       tick     100005483          7248      96491857        609052 
     29   2243       tick     100028022          9276      96612133        609928 
     30   2243       tick     100026842         14040      96559654        610772 
     31   2243       tick     100042201         10808      96517814        609112 
     32   2243       tick     100036425         11910      96597321        610598 
     33   2243       tick      99995392         11552      96502480        610090 
     34   2243       tick     100024991         11191      96470649        606877 
     35   2243       tick      99977703          9241      96560453        610061 
     36   2243       tick     100026331         10380      96533356        610442 
     37   2243       tick     100001314          9615      96480463        608000 
     38   2243       tick     100002347         12920      96532632        609484 
     39   2243       tick     100026029          9861      96587588        610624 
     40   2243       tick     100026477         11584      96530715        607556 
     41   2243       tick     100025356         11832      96577148        609738 
     42   2243       tick     100025417         10220      96545806        608080 
     43   2243       tick      99998576          7764      96540295        614539 
     44   2243       tick     100027297         15268      96507196        608966 
     45   2243       exit      73256002         14458      70262827        445693 
