[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  32246       tick       1440807          2372       3156309 
      2  32246       tick       2128120            10       4253555 
      3  32246       tick       2132036            16       4261313 
      4  32246       tick       2132070             8       4261479 
      5  32246       tick       2132684             8       4262690 
      6  32246       tick       2131745            10       4260906 
      7  32246       tick       2129422            14       4256172 
      8  32246       tick       2131636            11       4260552 
      9  32246       tick       2129577             9       4256456 
     10  32246       tick       2132131             9       4261596 
     11  32246       tick       2134210            10       4265740 
     12  32246       tick       2127939            11       4253635 
     13  32246       tick       2129493             9       4256318 
     14  32246       tick       2130613             8       4258502 
     15  32246       tick       2131014             8       4259268 
     16  32246       tick       2134243            11       4265772 
     17  32246       tick       2130216             8       4257860 
     18  32246       tick       2131826             8       4261020 
     19  32246       tick       2131978            10       4261279 
     20  32246       exit        125135            90        249998 
