howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
1,big,cacherate-20,200000,107055.0,107734.0,107970.0,169818.0,107186.97807017544,33855.0,14.6425,14.65,14.65,14.65,14.645,14.63,0.8167875069715559,915000.0,915000.0,915000.0,915000.0,914808.1140350878,913750.0
1,big,cacherate-20,300000,152805.0,153384.0,154297.0,231648.0,153307.90570175438,55815.0,9.69,9.69,9.69,9.7,9.691666666666665,9.69,0.5405279791782858,913750.0,913750.0,913750.0,915000.0,914029.605263158,912500.0
1,big,cacherate-20,400000,199947.0,200860.0,200860.0,221859.0,199748.8333333333,99735.0,7.25,7.25,7.25,7.25,7.25,7.25,0.4043502509760178,913750.0,913750.0,913750.0,915000.0,913818.5307017544,913750.0
1,big,cacherate-20,500000,244416.0,245328.0,246240.0,263568.0,244003.94078947368,69388.0,5.79,5.79,5.79,5.79,5.79,5.79,0.3229224762967094,912500.0,913750.0,913750.0,915000.0,913215.4605263158,912500.0
1,big,cacherate-20,600000,290016.0,290928.0,291840.0,315552.0,289462.05263157893,169818.0,4.82,4.82,4.82,4.82,4.82,4.82,0.2688232013385387,912500.0,912500.0,912500.0,915000.0,912560.3070175438,911250.0
1,big,cacherate-20,700000,335616.0,336528.0,337440.0,379887.0,333969.69736842107,157036.0,4.13,4.13,4.13,4.13,4.13,4.13,0.2303402119353039,912500.0,912500.0,912500.0,913750.0,912458.8815789474,911250.0
1,big,cacherate-20,800000,392275.0,394050.0,394121.0,411658.0,392457.8377192983,283050.0,3.61,3.61,3.61,3.61,3.61,3.61,0.2013385387618516,923750.0,923750.0,923750.0,925000.0,923821.2719298246,922500.0
1,big,cacherate-20,900000,452571.0,454006.0,455382.0,735392.0,458770.64692982455,135850.0,3.21,3.21,3.21,3.21,3.2100000000000004,3.21,0.1790295593976575,937500.0,937500.0,937812.5,951250.0,938358.004385965,937500.0
1,big,cacherate-20,1000000,535428.0,536796.0,537758.0,561429.0,532932.1513157894,101608.0,2.89,2.89,2.89,2.89,2.89,2.89,0.1611823759063022,962500.0,963750.0,963750.0,977500.0,963327.850877193,962500.0
1,big,cacherate-20,1100000,627380.0,629356.0,630344.0,647140.0,623974.0701754387,114228.0,2.63,2.63,2.63,2.63,2.6299999999999994,2.63,0.146681539319576,988750.0,988750.0,988750.0,1002500.0,988802.0833333334,987500.0
1,big,cacherate-20,1200000,716191.0,718217.0,719230.0,758737.0,710125.3114035088,226525.0,2.42,2.425,2.43,2.43,2.425,2.42,0.1352481873954266,1013750.0,1013750.0,1013750.0,1025000.0,1013944.6271929824,1013750.0
1,big,cacherate-20,1300000,806000.0,808602.0,810160.0,863200.0,800676.697368421,297632.0,2.3925,2.4,2.4,2.4,2.396666666666667,2.39,0.1336679680237962,1040000.0,1040000.0,1040000.0,1048750.0,1039936.951754386,1038750.0
1,big,cacherate-20,1400000,903120.0,906315.0,908445.0,944655.0,900812.5614035088,549980.0,2.29,2.295,2.3075,2.31,2.2983333333333333,2.29,0.1281836772634318,1065000.0,1065000.0,1065000.0,1070000.0,1064920.504385965,1063750.0
1,big,cacherate-20,1500000,1000620.0,1003890.0,1006070.0,1315746.0,999578.0833333334,643860.0,2.2525,2.26,2.26,2.26,2.2566666666666664,2.25,0.1258598252463282,1090000.0,1090000.0,1091250.0,1095000.0,1090334.429824561,1088750.0
1,big,cacherate-20,1600000,1138152.0,1143792.0,1146048.0,1559400.0,1136964.6710526317,285387.0,2.2,2.2,2.2,2.21,2.2,2.19,0.1226993865030674,1128750.0,1128750.0,1128750.0,1137500.0,1128695.1754385964,1127500.0
1,big,cacherate-20,1700000,1282600.0,1287264.0,1290762.0,1330380.0,1279890.7236842106,310580.0,2.15,2.16,2.16,2.16,2.156,2.15,0.1202453987730061,1166250.0,1166250.0,1167500.0,1173750.0,1166713.2675438595,1166250.0
1,big,cacherate-20,1800000,1430335.0,1436360.0,1439991.0,1770408.0,1424283.589912281,288456.0,2.14,2.14,2.15,2.15,2.144,2.14,0.1195761293920803,1203750.0,1205000.0,1205000.0,1212500.0,1204660.0877192982,1203750.0
1,big,cacherate-20,1900000,1670405.0,1679190.0,1684296.0,1754632.0,1668249.6666666667,362790.0,2.11,2.11,2.11,2.11,2.108,2.1,0.1175683212493028,1255000.0,1256250.0,1256250.0,1256250.0,1255742.8728070175,1251250.0
1,big,cacherate-20,2000000,1979636.0,1991498.0,1998480.0,2070578.0,1984078.822368421,1424994.0,2.03,2.04,2.05,2.05,2.04,2.03,0.1137757947573898,1318750.0,1318750.0,1318750.0,1320000.0,1318815.7894736845,1317500.0
