UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
100000,,,,,,,,,,,,
,1400000,1400000,1400000,1400000,40407,0,0,0,3423000,681000,5019000,40407
,1400000,1400000,1400000,1400000,40407,0,0,0,3423000,681000,5019000,40407
,1400000,1400000,1400000,1400000,39433,0,0,0,4301000,856000,5019000,39433
,1400000,1400000,1400000,1400000,41381,0,0,0,4301000,856000,5019000,41381
,1400000,1400000,1400000,1400000,40407,0,0,0,4301000,856000,5019000,40407
,1400000,1400000,1400000,1400000,41381,0,0,0,4225000,841000,5019000,41381
,1400000,1400000,1400000,1400000,40894,0,0,0,4225000,841000,5019000,40894
,1400000,1400000,1400000,1400000,39920,0,0,0,4225000,841000,5019000,39920
,1400000,1400000,1400000,1400000,41381,0,0,0,4217000,840000,5019000,41381
,1400000,1400000,1400000,1400000,40894,0,0,0,4217000,840000,5019000,40894
,1400000,1400000,1400000,1400000,41868,0,0,0,4217000,840000,5019000,41868
,1400000,1400000,1400000,1400000,42355,0,0,0,4221000,841000,5019000,42355
,1400000,1400000,1400000,1400000,41381,0,0,0,4221000,841000,5019000,41381
,1400000,1400000,1400000,1400000,40894,0,0,0,4225000,841000,5019000,40894
,1400000,1400000,1400000,1400000,41868,0,0,0,4225000,841000,5019000,41868
,1400000,1400000,1400000,1400000,41868,0,0,0,4225000,841000,5019000,41868
,1400000,1400000,1400000,1400000,42355,0,0,0,4229000,842000,5019000,42355
,1400000,1400000,1400000,1400000,42842,0,0,0,4229000,842000,5010000,42842
,1400000,1400000,1400000,1400000,42355,0,0,0,4229000,842000,5019000,42355
,1400000,1400000,1400000,1400000,41381,0,0,0,4225000,842000,5010000,41381
,1400000,1400000,1400000,1400000,41868,0,0,0,4225000,842000,5019000,41868
,1400000,1400000,1400000,1400000,42355,0,0,0,4213000,840000,5019000,42355
,1400000,1400000,1400000,1400000,42842,0,0,0,4213000,840000,5019000,42842
,1400000,1400000,1400000,1400000,42355,0,0,0,4213000,840000,5019000,42355
,1400000,1400000,1400000,1400000,42842,0,0,0,4229000,842000,5019000,42842
,1400000,1400000,1400000,1400000,41381,0,0,0,4229000,842000,5019000,41381
,1400000,1400000,1400000,1400000,42355,0,0,0,4229000,842000,5019000,42355
,1400000,1400000,1400000,1400000,41868,0,0,0,4229000,842000,5019000,41868
,1400000,1400000,1400000,1400000,42355,0,0,0,4229000,842000,5010000,42355
,1400000,1400000,1400000,1400000,42842,0,0,0,4229000,843000,5019000,42842
,1400000,1400000,1400000,1400000,42355,0,0,0,4229000,843000,5019000,42355
,1400000,1400000,1400000,1400000,42355,0,0,0,4229000,843000,5019000,42355
,1400000,1400000,1400000,1400000,42842,0,0,0,4225000,842000,5019000,42842
,1400000,1400000,1400000,1400000,41381,0,0,0,4225000,842000,5019000,41381
,1400000,1400000,1400000,1400000,42842,0,0,0,4225000,842000,5019000,42842
,1400000,1400000,1400000,1400000,42842,0,0,0,4229000,842000,5019000,42842
,1400000,1400000,1400000,1400000,42355,0,0,0,4229000,842000,5010000,42355
,1400000,1400000,1400000,1400000,41868,0,0,0,4229000,842000,5010000,41868
,1400000,1400000,1400000,1400000,42355,0,0,0,4229000,843000,5019000,42355
,1400000,1400000,1400000,1400000,42355,0,0,0,4229000,843000,5019000,42355
,1400000,1400000,1400000,1400000,43329,0,0,0,4225000,842000,5019000,43329
,1400000,1400000,1400000,1400000,42355,0,0,0,4225000,842000,5019000,42355
,1400000,1400000,1400000,1400000,42842,0,0,0,4225000,842000,5019000,42842
