,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,4.1307654148,4.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.427222265,1829711.0,1811202.856
std,0.0001947597075535888,0.0,0.0,0.0,0.0,0.0,0.0,0.5878865432855075,27863.41416353798,25827.57019960801
min,4.1305088968,4.0,100000.0,599999.0,599999.0,599999.0,599999.0,26.547495,1673000.0,1660360.0
25%,4.1306134692,4.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.03574025,1823000.0,1811390.0
50%,4.1308351653,4.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.428201,1836000.0,1815430.0
75%,4.1309173356,4.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.83232,1848000.0,1823598.75
max,4.1309522071,4.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.21565,1861000.0,1836559.0
