UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
100000,,,,,,,
,299999,299999,299999,299999,32.282873,1685000,1662904
,299999,299999,299999,299999,30.915086,1648000,1624774
,299999,299999,299999,299999,31.396920,1660000,1636864
,299999,299999,299999,299999,31.863211,1660000,1631630
,299999,299999,299999,299999,32.578190,1660000,1638064
,299999,299999,299999,299999,31.785496,1648000,1628389
,299999,299999,299999,299999,31.070517,1673000,1621373
,299999,299999,299999,299999,31.614523,1660000,1632870
,299999,299999,299999,299999,31.567893,1673000,1621436
,299999,299999,299999,299999,32.065270,1660000,1632927
,299999,299999,299999,299999,32.624820,1648000,1620803
,299999,299999,299999,299999,32.313959,1660000,1633694
,299999,299999,299999,299999,31.303662,1635000,1617646
,299999,299999,299999,299999,31.723324,1660000,1633970
,299999,299999,299999,299999,31.319205,1648000,1627042
,299999,299999,299999,299999,31.630066,1660000,1636636
,299999,299999,299999,299999,31.692238,1648000,1633631
,299999,299999,299999,299999,31.459092,1673000,1634950
,299999,299999,299999,299999,31.459092,1648000,1629326
,299999,299999,299999,299999,30.386623,1673000,1623678
,299999,299999,299999,299999,31.039430,1660000,1633286
,299999,299999,299999,299999,31.707781,1635000,1619500
,299999,299999,299999,299999,32.251787,1660000,1635468
,299999,299999,299999,299999,31.039430,1648000,1617899
,299999,299999,299999,299999,30.728570,1660000,1632227
,299999,299999,299999,299999,31.474635,1648000,1628591
,299999,299999,299999,299999,30.946172,1673000,1641403
,299999,299999,299999,299999,31.676695,1648000,1633998
,299999,299999,299999,299999,32.236244,1660000,1638193
,299999,299999,299999,299999,30.324451,1648000,1625829
,299999,299999,299999,299999,30.681941,1673000,1623690
,299999,299999,299999,299999,31.707781,1660000,1633546
,299999,299999,299999,299999,30.604226,1648000,1621023
,299999,299999,299999,299999,31.832125,1660000,1638201
,299999,299999,299999,299999,31.396920,1648000,1618953
,299999,299999,299999,299999,30.852914,1660000,1629081
,299999,299999,299999,299999,30.075763,1648000,1626899
,299999,299999,299999,299999,31.086060,1673000,1642051
,299999,299999,299999,299999,31.707781,1660000,1630360
,299999,299999,299999,299999,31.117146,1660000,1640679
,299999,299999,299999,299999,31.723324,1648000,1628699
