,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.9219999999999997,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,49670.714,0.0,0.0,0.0,4761323.0,949247.0,5018055.0,49669.253
std,0.012649110640673498,0.0,0.0,0.0,0.0,0.0,1228.155283995312,0.0,0.0,0.0,151523.06065054555,30309.117994980217,2760.3613159502497,1230.3881297952046
min,2.91,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,45277.0,0.0,0.0,0.0,3110000.0,619000.0,5010000.0,45277.0
25%,2.91,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,49173.0,0.0,0.0,0.0,4771000.0,951000.0,5019000.0,49173.0
50%,2.92,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,50147.0,0.0,0.0,0.0,4774000.0,952000.0,5019000.0,50147.0
75%,2.925,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,50634.0,0.0,0.0,0.0,4782000.0,953000.0,5019000.0,50634.0
max,2.95,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,52095.0,0.0,0.0,0.0,4885000.0,976000.0,5019000.0,52095.0
