,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,40.0,5.0,986.0,986.0,986.0,986.0,986.0,986.0,986.0
mean,9.313120627117499,100000.0,299999.0,299999.0,299999.0,299999.0,29.26788764300203,2007503.0425963488,1990449.0811359026
std,0.3178024225806631,0.0,0.0,0.0,0.0,0.0,0.6068117338476174,32492.25586568011,33228.6257320418
min,9.1146113678,100000.0,299999.0,299999.0,299999.0,299999.0,27.402362,1773000.0,1756543.0
25%,9.166592872999999,100000.0,299999.0,299999.0,299999.0,299999.0,28.847863,2010000.0,1991387.5
50%,9.201646998000001,100000.0,299999.0,299999.0,299999.0,299999.0,29.251982,2011000.0,1999673.0
75%,9.26012590625,100000.0,299999.0,299999.0,299999.0,299999.0,29.69884425,2023000.0,2005875.75
max,10.136681038,100000.0,299999.0,299999.0,299999.0,299999.0,31.225947,2048000.0,2023553.0
