[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   6447       tick          6844        792988      18201460 
      2   6447       tick          2352        991073      22728391 
      3   6447       tick          2792        985093      22681288 
      4   6447       tick          2437        990840      22738496 
      5   6447       tick          2352        986717      22696272 
      6   6447       tick          2572        991011      22704850 
      7   6447       tick          2477        984874      22710195 
      8   6447       tick          2239        987280      22743245 
      9   6447       tick          2377        985565      22718941 
     10   6447       tick          2378        981850      22751950 
     11   6447       tick          2276        988161      22750358 
     12   6447       tick          2687        964821      22776193 
     13   6447       tick          2195        985608      22701367 
     14   6447       tick          2174        992931      22744703 
     15   6447       tick          2555        984968      22726443 
     16   6447       tick          2062        987225      22718902 
     17   6447       tick          2196        989323      22743679 
     18   6447       tick          2506        983314      22689414 
     19   6447       tick          2230        989689      22750839 
     20   6447       tick          2527        983164      22717583 
     21   6447       tick          2230        989468      22761883 
     22   6447       tick          2394        983199      22726986 
     23   6447       tick          2330        975480      22761640 
     24   6447       tick          2187        990111      22712751 
     25   6447       tick          2277        989201      22735932 
     26   6447       tick          2359        985922      22696190 
     27   6447       tick          2275        989805      22739269 
     28   6447       tick          2616        985890      22687413 
     29   6447       tick          2182        986817      22771304 
     30   6447       tick          2214        986702      22713279 
     31   6447       tick          2492        983436      22727894 
     32   6447       tick          2130        991156      22744787 
     33   6447       tick          1896        983012      22754426 
     34   6447       tick          2170        973905      22776130 
     35   6447       tick          2210        984824      22707488 
     36   6447       exit          1873        544944      12560250 
