howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,little,hash,800000,32896.0,32896.0,32896.0,43176.0,33128.20175438596,32896.0,2.0,2.0,2.0,2.0,2.0,2.0,,1028750.0,1028750.0,1028750.0,1028750.0,1028750.0,1028750.0,
1,little,hash,800000,91403.0,91492.0,91492.0,92520.0,90975.5701754386,32896.0,9.39,9.395,9.4,9.44,9.401666666666667,9.39,0.2498449818407299,1027500.0,1028750.0,1028750.0,1028750.0,1028146.9298245612,1027500.0,
2,little,hash,800000,150969.0,151996.0,151996.0,156104.0,150608.47587719298,35980.0,9.42,9.42,9.42,9.42,9.418333333333331,9.41,0.2502878908672158,1027500.0,1027500.0,1027500.0,1028750.0,1027409.5394736842,1026250.0,
3,little,hash,800000,208278.0,208278.0,209304.0,213408.0,207609.0942982456,39064.0,9.42,9.43,9.43,9.43,9.425555555555556,9.42,0.2504798181120264,1026250.0,1026250.0,1026250.0,1028750.0,1025975.8771929824,1025000.0,
4,little,hash,800000,262911.0,263425.0,264450.0,269575.0,262590.4539473684,46260.0,9.43,9.43,9.4425,9.45,9.435416666666669,9.42,0.250741872619364,1023750.0,1025000.0,1025000.0,1028750.0,1024690.2412280702,1023750.0,
