,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,105.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.2439937119466666,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.087824031,2352268.0,2321651.777
std,0.2522990839624103,0.0,0.0,0.0,0.0,0.0,0.6240432171521357,32138.155470360103,30955.46668485145
min,2.1140646202,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.070712,2073000.0,2043860.0
25%,2.1186727726,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.683301250000003,2336000.0,2309956.5
50%,2.1251497157,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.075763,2360000.0,2324375.0
75%,2.1287375852,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.542054,2373000.0,2339674.5
max,2.826307967,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,32.313959,2423000.0,2391394.0
