[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   2097       tick        643899         13081       1826019 
      2   2097       tick       1389908           107       2777249 
      3   2097       tick       1390520            97       2778463 
      4   2097       tick       1387551            87       2772538 
      5   2097       tick       1383929           110       2765228 
      6   2097       tick       1380526           135       2758487 
      7   2097       tick       1373533           129       2744556 
      8   2097       tick       1384239           138       2765931 
      9   2097       tick       1390861            88       2779147 
     10   2097       tick       1390549            97       2778501 
     11   2097       tick       1386238           110       2769932 
     12   2097       tick       1388120            79       2773674 
     13   2097       tick       1388134           102       2773720 
     14   2097       tick       1392049           106       2781486 
     15   2097       tick       1383034           123       2763663 
     16   2097       tick       1387762           102       2772946 
     17   2097       tick       1368013           176       2734009 
     18   2097       tick       1385938           116       2769306 
     19   2097       tick       1387379            89       2772187 
     20   2097       tick       1389157            92       2775720 
     21   2097       tick       1389614           102       2776641 
     22   2097       tick       1390606           111       2778595 
     23   2097       tick       1388545            96       2774542 
     24   2097       tick       1387932           105       2773303 
     25   2097       tick       1389269           105       2775971 
     26   2097       tick       1387470           104       2772395 
     27   2097       tick       1382657           106       2762785 
     28   2097       tick       1388340           110       2774099 
     29   2097       tick       1383709            99       2764848 
     30   2097       tick       1394231            89       2785871 
     31   2097       tick       1385796           105       2769014 
     32   2097       tick       1391943            98       2781303 
     33   2097       exit        149303            86        298193 
