[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  11140       tick          5066        237371       6351631 
      2  11140       tick          1661        394354      10682918 
      3  11140       tick          1184        397064      10594347 
      4  11140       tick          1171        391287      10597633 
      5  11140       tick          1180        392956      10596628 
      6  11140       tick           930        395488      10618487 
      7  11140       tick           972        391777      10599673 
      8  11140       tick           970        392901      10619235 
      9  11140       tick          1401        391657      10544128 
     10  11140       tick          1136        390471      10571074 
     11  11140       tick          1044        394245      10610280 
     12  11140       tick          1179        392561      10547093 
     13  11140       tick          1075        390782      10580833 
     14  11140       tick           942        379897      10265177 
     15  11140       tick          1219        407979      10918354 
     16  11140       tick           928        390780      10601513 
     17  11140       tick          1109        396149      10613307 
     18  11140       tick          1041        393265      10609545 
     19  11140       tick          1089        389229      10593855 
     20  11140       tick          1035        394371      10610096 
     21  11140       tick          1066        393039      10606491 
     22  11140       tick          1010        393001      10574105 
     23  11140       tick          1089        395738      10611546 
     24  11140       tick           955        390313      10590496 
     25  11140       tick          1000        394772      10628808 
     26  11140       tick          1006        394484      10625573 
     27  11140       tick          1492        387151      10516666 
     28  11140       tick          1073        394935      10608634 
     29  11140       tick          1102        394558      10586314 
     30  11140       tick          1014        389336      10568932 
     31  11140       tick           853        394594      10599178 
     32  11140       tick           911        394621      10620860 
     33  11140       tick          1046        392304      10592451 
     34  11140       tick          1130        395187      10612044 
     35  11140       tick           858        394049      10631949 
     36  11140       tick           978        388514      10616686 
     37  11140       tick           966        394602      10624432 
     38  11140       tick           963        387875      10581792 
     39  11140       tick          1051        395956      10619599 
     40  11140       tick          1012        394056      10611003 
     41  11140       tick          1441        389112      10589154 
     42  11140       tick           972        395605      10616191 
     43  11140       tick          1299        394608      10592696 
     44  11140       tick           973        390839      10594414 
     45  11140       tick           960        394712      10633745 
     46  11140       tick          1002        395344      10614549 
     47  11140       tick          1069        388463      10495447 
     48  11140       tick           839        396579      10701281 
     49  11140       tick           866        390648      10591028 
     50  11140       tick          1007        393851      10608692 
     51  11140       tick          1215        394201      10600629 
     52  11140       tick           950        390681      10589779 
     53  11140       tick          1053        393805      10634947 
     54  11140       tick           954        392980      10628139 
     55  11140       tick          1037        390634      10583993 
     56  11140       tick           864        393736      10624017 
     57  11140       tick           809        396221      10605641 
     58  11140       tick           923        393526      10566527 
     59  11140       tick           986        393453      10603389 
     60  11140       tick          1160        390585      10619479 
     61  11140       tick          1007        392627      10596756 
     62  11140       tick           805        394940      10624181 
     63  11140       tick          1023        390914      10586211 
     64  11140       tick          1049        396548      10616725 
     65  11140       tick           934        395211      10621672 
     66  11140       tick           990        391009      10574139 
     67  11140       tick          1328        394248      10600426 
     68  11140       tick           935        393683      10608472 
     69  11140       tick           959        391953      10562927 
     70  11140       tick           819        394420      10625489 
     71  11140       tick           988        394736      10589952 
     72  11140       tick           904        392244      10581589 
     73  11140       tick           996        395334      10621598 
     74  11140       tick          1044        392825      10597284 
     75  11140       tick          1082        388395      10446124 
     76  11140       tick          1163        401548      10744432 
     77  11140       tick           811        390252      10596723 
     78  11140       tick           907        395050      10608927 
     79  11140       tick          1728        393333      10599957 
     80  11140       tick          1135        391137      10582636 
     81  11140       tick          1360        396315      10600295 
     82  11140       tick          1209        394980      10608706 
     83  11140       tick          1132        392084      10575124 
     84  11140       tick          1081        396049      10608046 
     85  11140       tick          1200        394797      10603088 
     86  11140       tick          1074        389104      10570236 
     87  11140       tick          1238        395670      10602457 
     88  11140       tick          1155        395399      10579602 
     89  11140       tick          1147        390179      10576021 
     90  11140       exit           909        118900       3185671 
