[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  25119       tick        847600         13246       2233825 
      2  25119       tick       1523014           105       3043179 
      3  25119       tick       1521614            83       3040485 
      4  25119       tick       1526939            72       3051025 
      5  25119       tick       1527348            66       3051829 
      6  25119       tick       1529478            77       3056087 
      7  25119       tick       1529422           115       3056000 
      8  25119       tick       1528794           110       3054724 
      9  25119       tick       1527370           109       3051905 
     10  25119       tick       1521483            99       3040135 
     11  25119       tick       1527871           132       3052853 
     12  25119       tick       1525006           136       3047168 
     13  25119       tick       1527115           122       3051388 
     14  25119       tick       1529104            89       3055384 
     15  25119       tick       1526570           113       3050319 
     16  25119       tick       1524998           121       3047169 
     17  25119       tick       1529197           107       3055528 
     18  25119       tick       1526211            95       3049580 
     19  25119       tick       1524992            82       3047136 
     20  25119       tick       1521027            93       3039271 
     21  25119       tick       1525799           120       3048745 
     22  25119       tick       1524193           109       3045532 
     23  25119       tick       1508940           124       3015198 
     24  25119       tick       1527927            75       3053017 
     25  25119       tick       1527152           108       3051463 
     26  25119       tick       1527612            88       3052378 
     27  25119       tick       1528130            98       3053420 
     28  25119       tick       1470183            76       2937608 
     29  25119       tick       1585369            94       3167783 
     30  25119       exit        210321            93        420120 
