frequency,power,task,island,voltage,time,howmany,time_rel
1200000,65394.866228070176,idle,little,1176551.535087719,,0,
1200000,65394.866228070176,idle,little,1176551.535087719,2.0,1,0.9950248756218908
1200000,65637.40570175438,idle,little,1177072.3684210526,2.0,2,0.9950248756218908
1200000,65495.05701754386,idle,little,1176543.3114035088,2.0,3,0.9950248756218908
1200000,66910.81798245614,idle,little,1177047.6973684211,2.0,4,0.9950248756218908
