,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,9.645582030709999,100000.0,599999.0,599999.0,599999.0,599999.0,30.718575703,1703125.0,1671947.763
std,0.46868441333654126,0.0,0.0,0.0,0.0,0.0,0.6144650281041826,7759.3545210012535,8943.93757537379
min,9.1002369985,100000.0,599999.0,599999.0,599999.0,599999.0,28.785691,1685000.0,1657974.0
25%,9.101480799475,100000.0,599999.0,599999.0,599999.0,599999.0,30.324451,1698000.0,1665666.5
50%,10.0027173785,100000.0,599999.0,599999.0,599999.0,599999.0,30.72857,1698000.0,1670511.0
75%,10.007328806499999,100000.0,599999.0,599999.0,599999.0,599999.0,31.132689,1710000.0,1676974.0
max,10.017970328,100000.0,599999.0,599999.0,599999.0,599999.0,32.609276,1786000.0,1764013.0
