howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,gzip-1,700000,2893000.0,2897000.0,2900000.0,3042000.0,2899018.796992481,2889000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,gzip-1,700000,3164000.0,3164000.0,3168000.0,3293000.0,3165764.0562249,2889000.0,5.98,6.0,6.01,6.01,5.994,5.97,0.8604651162790699,
2,cpu,gzip-1,700000,3427000.0,3427000.0,3431000.0,3538000.0,3426940.9409409408,2893000.0,6.0,6.005,6.02,6.06,6.015,6.0,0.8634797588285961,
3,cpu,gzip-1,700000,3687000.0,3687000.0,3690000.0,3858000.0,3686222.891566265,2980000.0,6.1,6.11,6.12,7.38,6.341333333333334,6.08,0.9103263470188536,
4,cpu,gzip-1,700000,3973000.0,3977000.0,3977000.0,3988000.0,3975424.769703173,3950000.0,6.297499999999999,6.31,6.3225,19.81,8.4265,6.27,1.2096612115991965,
