[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3903       tick         15545        272903       7383840 
      2   3903       tick           346          4531       1507765 
      3   3903       tick           301          4527       1508942 
      4   3903       tick           270          4629       1510415 
      5   3903       tick           247          4716       1509502 
      6   3903       tick           207          4902       1511482 
      7   3903       tick           267          4744       1511376 
      8   3903       tick           271          4787       1511552 
      9   3903       tick           258          4769       1511630 
     10   3903       tick           255          4838       1511634 
     11   3903       tick           195          4774       1511699 
     12   3903       tick           315          4876       1507892 
     13   3903       tick           223          4826       1510349 
     14   3903       tick           270          4898       1510957 
     15   3903       tick           263          4707       1460400 
     16   3903       tick           263          5040       1560715 
     17   3903       tick           250          4863       1511632 
     18   3903       tick           277          4670       1511319 
     19   3903       tick           294          4591       1510325 
     20   3903       tick           295          4807       1510253 
     21   3903       tick           292          4819       1509997 
     22   3903       tick           278          4838       1509487 
     23   3903       tick           314          4830       1510700 
     24   3903       tick           325          4874       1507719 
     25   3903       tick           250          4933       1509833 
     26   3903       tick           324          4831       1510228 
     27   3903       tick           274          4887       1509464 
     28   3903       tick           282          4839       1510200 
     29   3903       tick           300          4838       1509285 
     30   3903       tick           214          4829       1511748 
     31   3903       tick           291          4859       1510606 
     32   3903       tick           319          4781       1507267 
     33   3903       tick           292          4686       1511319 
     34   3903       tick           315          4591       1493473 
     35   3903       tick           246          4518       1527728 
     36   3903       exit          2501          6208       1533525 
