,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,15.728564203029999,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.036819261000005,1686075.0,1660236.845
std,0.5387244432417374,0.0,0.0,0.0,0.0,0.0,0.0,0.6243159602477041,9454.351366421693,7502.621648769154
min,15.1003896154,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.956664,1610000.0,1586114.0
25%,15.1043942918,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,30.619769,1685000.0,1654414.25
50%,16.1196679725,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.03943,1685000.0,1660273.5
75%,16.130637028,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.459092,1698000.0,1665572.25
max,16.1958750564,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,32.842422,1698000.0,1684441.0
