[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   6216       tick       1307321          2321       2866568 
      2   6216       tick       2117360            23       4231899 
      3   6216       tick       2107192            25       4211634 
      4   6216       tick       2115869            28       4229087 
      5   6216       tick       2118384            27       4233916 
      6   6216       tick       2119562            27       4236504 
      7   6216       tick       2112079            24       4221358 
      8   6216       tick       2107149            21       4211649 
      9   6216       tick       2113523            23       4224292 
     10   6216       tick       2115252            19       4227762 
     11   6216       tick       2121110            24       4239515 
     12   6216       tick       2118262            16       4233770 
     13   6216       tick       2109701            21       4216807 
     14   6216       tick       2109595            24       4216475 
     15   6216       tick       2111390            28       4220078 
     16   6216       tick       2107022            30       4211361 
     17   6216       tick       2110394            23       4218012 
     18   6216       tick       2110275            23       4217975 
     19   6216       tick       2110210            27       4217847 
     20   6216       tick       2107868            24       4213101 
     21   6216       tick       2107744            23       4212789 
     22   6216       exit        375225            91        749850 
