[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  19968       tick       8482628      56354453      56354453      32277866 
      2  19968       tick      11078855      73866149      73866149      42238212 
      3  19968       tick      11069587      73792451      73792451      42201785 
      4  19968       tick      11110541      74071369      74071369      42360790 
      5  19968       tick      11080844      73874206      73874206      42245184 
      6  19968       tick      11048045      73649658      73649658      42114350 
      7  19968       tick      11091324      74033051      74033051      42218732 
      8  19968       tick      11157527      74243499      74243499      42381189 
      9  19968       tick      11059332      73702120      73702120      42138066 
     10  19968       tick      11124936      74172188      74172188      42431286 
     11  19968       tick      10872671      72457117      72457117      41390125 
     12  19968       tick      11235785      74925641      74925641      42890667 
     13  19968       tick      11068203      73791213      73791213      42194595 
     14  19968       tick      11023055      73489059      73489059      42013853 
     15  19968       tick      11116355      74112825      74112825      42400564 
     16  19968       tick      11065045      73768916      73768916      42176547 
     17  19968       tick      10991960      73276014      73276014      41877340 
     18  19968       tick      11101166      74005832      74005832      42330344 
     19  19968       tick      11146607      74360669      74360669      42481856 
     20  19968       tick      11034856      73604791      73604791      42017209 
     21  19968       tick      11105043      74057009      74057009      42260692 
     22  19968       tick      11031750      73534524      73534524      42054364 
     23  19968       tick      11125391      74004691      74004691      42295835 
     24  19968       tick      11078339      73851001      73851001      42234800 
     25  19968       tick      11080097      73876832      73876832      42200675 
     26  19968       tick      11116327      74114958      74114958      42408347 
     27  19968       tick      11030996      73538665      73538665      42017940 
     28  19968       tick      11107605      74050545      74050545      42346335 
     29  19968       tick      11141480      74279011      74279011      42485359 
     30  19968       tick      11010927      73406830      73406830      41955532 
     31  19968       tick      11076988      73847894      73847894      42213575 
     32  19968       tick      11053810      73724954      73724954      42097163 
     33  19968       tick      11038844      73634601      73634601      42046963 
     34  19968       tick      11062048      73765453      73765453      42098590 
     35  19968       tick      11071170      73820344      73820344      42198164 
     36  19968       tick      11052647      73673120      73673120      42186580 
     37  19968       tick      10927390      72845659      72845659      41621426 
     38  19968       tick      11072301      73818997      73818997      42171455 
     39  19968       tick      11169839      74297035      74297035      42481621 
     40  19968       tick      11113725      74101954      74101954      42376277 
     41  19968       tick      11013686      73419933      73419933      41953419 
     42  19968       tick      11113063      74107837      74107837      42376977 
     43  19968       tick      10971275      73136401      73136401      41778698 
     44  19968       tick      11058149      73710284      73710284      42160856 
     45  19968       tick      11135301      74245932      74245932      42451050 
     46  19968       tick      11050474      73672370      73672370      42096669 
     47  19968       tick      11056966      73706021      73706021      42136490 
     48  19968       tick      11108134      74094893      74094893      42339310 
     49  19968       tick      11085930      73979210      73979210      42116621 
     50  19968       tick      11126858      74180209      74180209      42447288 
     51  19968       tick      11051499      73676375      73676375      42111066 
     52  19968       tick      11065045      73743673      73743673      42182755 
     53  19968       tick      11126571      74032069      74032069      42313879 
     54  19968       tick      11034642      73563501      73563501      42046734 
     55  19968       tick      11130610      74198888      74198888      42451754 
     56  19968       tick      11001055      73330260      73330260      41920921 
     57  19968       tick      10981972      73214846      73214846      41844262 
     58  19968       tick      11106916      74044171      74044171      42348466 
     59  19968       tick      11061167      73735051      73735051      42149760 
     60  19968       tick      11111503      74075984      74075984      42361320 
     61  19968       tick      11131731      74267587      74267587      42406813 
     62  19968       tick      11028669      73543195      73543195      42011008 
     63  19968       tick      11076348      73858977      73858977      42158790 
     64  19968       tick      11015230      73424309      73424309      41970879 
     65  19968       tick      11093932      73962408      73962408      42302984 
     66  19968       tick      11134389      74233735      74233735      42466159 
     67  19968       tick      11011986      73413889      73413889      41969828 
     68  19968       tick      11022447      73480452      73480452      42024355 
     69  19968       tick      11129934      74035459      74035459      42317186 
     70  19968       exit       1466886       9797675       9797675       5589764 
