,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,150.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.0044304518800002,100000.0,299999.0,299999.0,299999.0,299999.0,27.670183459,1601582.0,1578682.091
std,0.00020309136111033518,0.0,0.0,0.0,0.0,0.0,0.5782666791082045,11108.76593869367,9214.035596561025
min,2.00416114,100000.0,299999.0,299999.0,299999.0,299999.0,25.832516,1585000.0,1561784.0
25%,2.004273716,100000.0,299999.0,299999.0,299999.0,299999.0,27.262474,1598000.0,1571877.25
50%,2.0043689955,100000.0,299999.0,299999.0,299999.0,299999.0,27.65105,1598000.0,1578156.5
75%,2.00455846725,100000.0,299999.0,299999.0,299999.0,299999.0,28.055169,1610000.0,1584139.75
max,2.005173341,100000.0,299999.0,299999.0,299999.0,299999.0,29.485128,1648000.0,1624299.0
