,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,20.0,5.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0
mean,3.6485,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,52655.66802030457,0.0,0.0,0.0,4816120.812182741,960458.8832487309,5018342.1319796955,52654.18477157361
std,0.018431951662948306,0.0,0.0,0.0,0.0,0.0,873.0598073895655,0.0,0.0,0.0,9055.53234251612,1869.900863523002,2343.842807992873,876.0773462644597
min,3.63,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,49660.0,0.0,0.0,0.0,4793000.0,956000.0,5010000.0,49660.0
25%,3.6375,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,52095.0,0.0,0.0,0.0,4809000.0,959000.0,5019000.0,52095.0
50%,3.645,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,52582.0,0.0,0.0,0.0,4816000.0,960000.0,5019000.0,52582.0
75%,3.65,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,53069.0,0.0,0.0,0.0,4820000.0,962000.0,5019000.0,53069.0
max,3.69,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,55017.0,0.0,0.0,0.0,4855000.0,968000.0,5019000.0,55017.0
