[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  22882       tick         15096         65379       1561064 
      2  22882       tick            18        128896       3045471 
      3  22882       tick           477         91305       2188067 
      4  22882       tick            51          1232        236962 
      5  22882       tick            63          1215        236480 
      6  22882       tick            46          1234        237185 
      7  22882       tick            43          1171        236439 
      8  22882       tick            89          1237        236295 
      9  22882       tick            63          1145        236573 
     10  22882       tick            84          1220        236623 
     11  22882       tick            47          1129        236441 
     12  22882       tick            51          1180        237241 
     13  22882       tick            59          1183        236940 
     14  22882       tick            78          1197        235173 
     15  22882       tick            67          1238        236607 
     16  22882       tick            71          1215        236480 
     17  22882       tick            67          1236        236044 
     18  22882       tick            65          1198        236996 
     19  22882       tick            55          1227        236545 
     20  22882       tick            58          1199        236613 
     21  22882       tick            77          1271        236446 
     22  22882       tick            73          1225        237041 
     23  22882       tick            67          1260        236953 
     24  22882       tick            61          1212        237206 
     25  22882       tick            79          1225        237188 
     26  22882       tick            68          1257        236301 
     27  22882       tick            58          1226        236682 
     28  22882       tick            51          1254        236202 
     29  22882       tick            63          1228        236361 
     30  22882       tick            33          1233        236773 
     31  22882       tick            65          1304        236562 
     32  22882       tick            67          1221        236568 
     33  22882       tick            96          1232        236558 
     34  22882       tick            38          1194        233647 
     35  22882       tick            92          1313        237889 
     36  22882       tick            83          1207        237064 
     37  22882       tick            54          1192        229866 
     38  22882       tick            63          1245        242702 
     39  22882       tick            57          1189        237098 
     40  22882       tick            67          1198        237045 
     41  22882       tick            47          1275        236295 
     42  22882       tick            52          1198        237284 
     43  22882       tick            59          1235        236515 
     44  22882       tick            34          1259        236932 
     45  22882       tick            47          1228        237326 
     46  22882       tick            74          1237        236178 
     47  22882       tick            59          1172        237170 
     48  22882       tick            60          1276        236771 
     49  22882       tick            68          1225        237019 
     50  22882       tick            53          1239        236783 
     51  22882       tick            57          1183        237053 
     52  22882       tick            66          1208        236651 
     53  22882       tick            53          1228        236250 
     54  22882       tick            45          1180        237521 
     55  22882       tick            72          1272        234136 
     56  22882       tick            62          1222        236579 
     57  22882       tick            54          1233        236784 
     58  22882       tick            76          1290        236527 
     59  22882       tick            44          1232        237054 
     60  22882       tick            80          1226        237191 
     61  22882       tick            73          1259        236053 
     62  22882       tick            76          1279        236459 
     63  22882       tick            62          1225        236929 
     64  22882       tick            58          1240        235761 
     65  22882       tick            55          1248        237076 
     66  22882       tick            64          1241        237061 
     67  22882       tick            76          1230        237389 
     68  22882       tick            71          1292        236963 
     69  22882       tick            73          1258        236586 
     70  22882       tick            60          1303        236550 
     71  22882       tick            86          1285        236257 
     72  22882       tick            74          1268        236328 
     73  22882       tick            42          1253        236555 
     74  22882       tick            89          1310        235634 
     75  22882       tick            79          1303        234529 
     76  22882       tick            36          1192        237270 
     77  22882       tick            43          1221        237146 
     78  22882       tick            56          1218        236955 
     79  22882       tick            74          1281        236725 
     80  22882       tick            69          1316        235865 
     81  22882       tick            35          1271        236328 
     82  22882       tick            32          1246        236544 
     83  22882       tick            56          1271        236863 
     84  22882       tick            80          1251        237164 
     85  22882       tick            78          1206        236948 
     86  22882       tick            63          1233        237187 
     87  22882       tick            83          1227        236471 
     88  22882       tick            39          1252        237056 
     89  22882       tick            61          1299        236770 
     90  22882       tick            64          1293        236587 
     91  22882       tick            55          1277        236554 
     92  22882       tick           140          1206        236204 
     93  22882       tick            98          1264        236513 
     94  22882       tick            59          1261        236853 
     95  22882       tick            62          1295        234125 
     96  22882       tick            58          1234        237273 
     97  22882       tick           125          1328        235304 
     98  22882       tick            47          1264        236401 
     99  22882       tick            55          1227        236263 
    100  22882       tick            48          1253        234909 
    101  22882       tick            68          1274        237794 
    102  22882       tick            56          1254        236812 
    103  22882       tick            59          1227        236752 
    104  22882       tick            61          1239        236728 
    105  22882       tick            51          1272        236928 
    106  22882       tick            66          1235        236846 
    107  22882       tick            79          1275        236470 
    108  22882       tick            56          1226        236522 
    109  22882       tick            57          1256        236555 
    110  22882       tick            57          1268        236347 
    111  22882       tick            57          1280        236928 
    112  22882       tick            49          1233        236773 
    113  22882       tick            52          1246        237045 
    114  22882       tick            64          1215        236886 
    115  22882       tick            70          1317        234561 
    116  22882       tick            51          1193        236588 
    117  22882       tick            86          1271        235520 
    118  22882       tick            68          1253        236126 
    119  22882       tick            48          1220        236959 
    120  22882       tick            95          1266        235822 
    121  22882       tick            58          1245        237020 
    122  22882       tick            46          1244        237323 
    123  22882       tick            47          1238        237086 
    124  22882       tick            55          1279        236679 
    125  22882       tick            41          1201        236242 
    126  22882       tick            74          1267        236364 
