[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  16751       tick          1524      70599695       2228321          5447 
      2  16751       tick           886      85153110       2696366          3727 
      3  16751       tick           851      85268227       2709449          3544 
      4  16751       tick           894      85164908       2699764          3660 
      5  16751       tick           883      85217816       2700108          3648 
      6  16751       tick           877      85211157       2702603          3524 
      7  16751       tick           885      85366502       2706570          3636 
      8  16751       tick           897      85229788       2697010          3690 
      9  16751       tick           902      85214021       2699293          3686 
     10  16751       tick           850      85391747       2709879          3632 
     11  16751       tick           916      85185074       2699050          3675 
     12  16751       tick           894      85257512       2696229          3655 
     13  16751       tick           868      85235233       2703962          3583 
     14  16751       tick           901      85322387       2705056          3639 
     15  16751       tick           900      85233623       2696252          3657 
     16  16751       tick           888      85197297       2696504          3582 
     17  16751       tick           902      85336136       2703129          3637 
     18  16751       tick           898      85072512       2694028          3691 
     19  16751       tick           881      85224349       2694240          3661 
     20  16751       tick           882      85258082       2704129          3619 
     21  16751       tick           894      85206106       2700179          3707 
     22  16751       tick           866      85231737       2695264          3622 
     23  16751       tick           861      85248880       2701556          3583 
     24  16751       tick           907      85290722       2703092          3582 
     25  16751       tick           900      85237706       2698342          3664 
     26  16751       tick           888      85285378       2711751          3610 
     27  16751       exit           499      34068620       1074904          2030 
