howmany,island,frequency,task,meas_power,meas_time,pred_power,pred_time,time_error,power_error
3,cpu,599999,cachekiller,2194453.0,3.157096668858889,2629225.0,2.2419752266575004,-28.986171099162224,19.81231769374874
3,cpu,1199999,cachekiller,2348953.0,2.8524369326677776,2894435.0,2.0145358382888885,-29.374920959084328,23.222346296413765
3,cpu,299999,cacherate-0,1721114.0,11.295602254066663,1737240.0,11.26677574044,-0.2552012099778502,0.9369513001463006
3,cpu,399999,cacherate-0,1757727.0,8.188455121736666,1782358.0,8.18918297086,0.008888723361269819,1.4012983813754922
3,cpu,599999,cacherate-0,1839503.0,5.197124262202221,1875017.0,5.162291751919999,-0.6702266200474217,1.9306301756507056
3,cpu,1199999,cacherate-0,2074366.0,2.1058481490488887,2202471.0,2.1051785358066666,-0.0317977933273383,6.175621852652811
3,cpu,299999,cacherate-100,2055542.4575424576,3.340493842286666,2394836.0,2.310114019148572,-30.84513463532592,16.50627751387783
3,cpu,399999,cacherate-100,2131404.0,3.039296352843333,2496582.0,2.28563462243,-24.797243931420667,17.133213600049547
3,cpu,599999,cacherate-100,2200044.0,2.201900106729348,2620501.0,2.0915212908422216,-5.012889347241132,19.111299592189972
3,cpu,1199999,cacherate-100,2352268.0,2.243993711946666,2891051.0,1.18831139639,-47.044798295841076,22.904830572026658
3,cpu,299999,cacherate-20,1951612.0,9.130433663903334,2070548.0,8.10212052561,-11.26247860886076,6.094244142790678
3,cpu,399999,cacherate-20,2050062.937062937,6.209710953449999,2205370.0,6.25088966499,0.663134111212093,7.57572170733288
3,cpu,599999,cacherate-20,2240538.0,4.283614147176667,2454893.0,4.271259480754999,-0.28841688343501337,9.567121825204481
3,cpu,1199999,cacherate-20,2504256.0,3.296434430269333,3115467.0,2.301392547088571,-30.18539892812194,24.40688971095607
3,cpu,299999,cacherate-40,2091706.2937062937,4.308823483621667,2299660.0,4.237217779349999,-1.6618388881291861,9.941821512868005
3,cpu,399999,cacherate-40,2182834.0,3.243672220848,2486238.0,3.26140998618,0.5468421013071003,13.89954527004802
3,cpu,599999,cacherate-40,2256925.0,3.3258569393200004,2713141.0,2.280774004245714,-31.422967197379283,20.214052305681403
3,cpu,1199999,cacherate-40,2405788.0,3.342079069692,2963619.0,2.3028349338875005,-31.095737537420813,23.18703892446051
3,cpu,299999,cacherate-60,2069398.6013986007,3.194849488245333,2403276.0,3.045484317,-4.675186477325006,16.134030359146305
3,cpu,399999,cacherate-60,2157994.0,3.289088220981608,2514486.0,2.293333313642857,-30.274496773503206,16.519601073960356
3,cpu,599999,cacherate-60,2215162.0,3.2250364370022218,2656969.0,2.2921945818575,-28.925002038483306,19.944681246789173
3,cpu,1199999,cacherate-60,2368910.0,3.111377455987778,2894919.0,2.134620942866667,-31.39305747817143,22.204684855059924
3,cpu,299999,cacherate-80,2059483.5164835164,3.317688691932,2382914.8851148835,2.2924810600857146,-30.901260698129974,15.704489307280928
3,cpu,399999,cacherate-80,2140582.0,3.149797634844444,2502790.0,2.3251397159425,-26.18129843578572,16.921005595674448
3,cpu,599999,cacherate-80,2204562.0,2.461989258097778,2608581.0,2.195356720171111,-10.829963495968977,18.326497508348595
3,cpu,1199999,cacherate-80,2359299.0,2.1974313958631577,2894279.0,1.189431671908,-45.871726682926194,22.675379424142513
3,cpu,299999,decrypt,1720322.0,15.51640596818,1748288.0,16.1255116555,3.9255591054340204,1.6256259002675082
3,cpu,399999,decrypt,1754619.0,11.98127721046,1785202.0,12.079689256799998,0.8213819329218229,1.7429994773794195
3,cpu,599999,decrypt,1826286.0,7.679055819946665,1918473.0,7.777913084210001,1.2873622302178032,5.047785505665597
3,cpu,1199999,decrypt,2063997.0,3.325066271530667,2205767.0,3.379697388368,1.6430083606178547,6.868711533979943
3,cpu,299999,encrypt,1719094.0,15.501595381253331,1750300.0,16.055504117199998,3.5732369625421256,1.815258502443729
3,cpu,399999,encrypt,1753113.0,11.432877432213331,1785110.0,12.0475323758,5.376205134980397,1.8251533129923743
3,cpu,599999,encrypt,1824115.0,7.58236457452,1905069.0,7.58723480987,0.06423108915609767,4.437987736518805
3,cpu,1199999,encrypt,2063247.0,3.3547534770853336,2206103.0,3.377693880432,0.6838178573585527,6.92384382480624
3,cpu,299999,gzip-1,1725187.0,19.18796490071333,1789744.0559440565,19.1080842402,-0.41630605917128305,3.7420323677408005
3,cpu,399999,gzip-1,1771565.0,14.45050570206,1803802.0,14.24581889218,-1.4164681437468245,1.819690499642971
3,cpu,599999,gzip-1,1859301.0,9.343551502733336,1948997.0,9.35025710368,0.07176715347160467,4.824178548820228
3,cpu,1199999,gzip-1,2111912.0,4.291089013809999,2283795.0,4.278245109775001,-0.2993157213393298,8.138738735326093
3,cpu,299999,gzip-5,1725188.0,20.219025951826666,1792868.0,20.18458118044,-0.17035821344081736,3.923050705198506
3,cpu,399999,gzip-5,1768473.0,15.20162254876,1803382.0,15.08608023856,-0.7600656431863927,1.9739628481746683
3,cpu,599999,gzip-5,1856729.0,10.088003941866669,1948549.0,9.64558203071,-4.385623892557707,4.945255877405911
3,cpu,1199999,gzip-5,2109559.0,5.064454292173334,2281739.0,4.1445853363800005,-18.163239368452977,8.161895448290377
3,cpu,299999,gzip-9,1725081.0,20.22720167577334,1791400.0,20.1892758802,-0.18749897381388558,3.8443991905307637
3,cpu,399999,gzip-9,1765604.0,15.144367865186666,1803190.0,15.083059916899998,-0.40482342236020696,2.128789921182779
3,cpu,599999,gzip-9,1856071.0,10.089753852133333,1949637.0,9.74115745638,-3.454954410801877,5.041078708734741
3,cpu,1199999,gzip-9,2110060.0,5.0538721932,2279371.0,4.145866993485,-17.966524775531994,8.023989839151493
3,cpu,299999,hash,1721634.0,11.252010035786666,1762960.0,11.27105223552,0.16923376065938125,2.4003940442626015
3,cpu,399999,hash,1756736.0,8.337827304966664,1803018.0,8.355394992139999,0.2106986212447708,2.6345449743160043
3,cpu,599999,hash,1828934.0,5.320565050242222,1924285.0,5.318632713726667,-0.036318257502876525,5.213474078342903
3,cpu,1199999,hash,2047690.0,2.20153447409902,2232415.0,2.2016364973529403,0.0046341883409262725,9.02114089535037
3,cpu,299999,idle,1601582.0,0.0,1611400.0,0.0,0.0,0.613018877584788
3,cpu,399999,idle,1602942.0,0.0,1618454.0,0.0,0.0,0.9677206037398732
3,cpu,599999,idle,1611707.0,0.0,1621317.0,0.0,0.0,0.5962622238409339
3,cpu,1199999,idle,1622822.0,0.0,1636175.0,0.0,0.0,0.8228259168288328
4,cpu,299999,cachekiller,2077301.4256619145,4.3909754843927935,2405416.0,2.199189522668571,-49.9156957153295,15.795231750420358
4,cpu,399999,cachekiller,2163219.2893401016,4.255209383244737,2502294.0,2.3301384386142856,-45.240334170407415,15.674541750380488
4,cpu,599999,cachekiller,2232174.0442655934,4.154592317193578,2629225.0,2.2419752266575004,-46.036215939186256,17.787634291081464
4,cpu,1199999,cachekiller,2406845.0560652395,3.735291352797,2894435.0,2.0145358382888885,-46.067504566132534,20.25846835075801
4,cpu,299999,cacherate-0,1742602.0304568529,11.562582455896427,1737240.0,11.26677574044,-2.558310105763426,-0.30770252548409566
4,cpu,399999,cacherate-0,1799684.2105263155,8.510445786295,1782358.0,8.18918297086,-3.7749234705466734,-0.9627361525413652
4,cpu,599999,cacherate-0,1900213.2796780684,5.402073308566668,1875017.0,5.162291751919999,-4.438694977841577,-1.3259711395310887
4,cpu,1199999,cacherate-0,2216719.71971972,2.3404791667669067,2202471.0,2.1051785358066666,-10.053523838252316,-0.6427840016473381
4,cpu,299999,cacherate-100,2080861.788617886,4.288860049051724,2394836.0,2.310114019148572,-46.13687570291917,15.088662452236035
4,cpu,399999,cacherate-100,2161765.720081136,3.348037757637815,2496582.0,2.28563462243,-31.732113318739458,15.488092757169703
4,cpu,599999,cacherate-100,2231055.387713998,3.3953197238835937,2620501.0,2.0915212908422216,-38.399872149597655,17.455667592593425
4,cpu,1199999,cacherate-100,2406672.448979592,3.296852068048696,2891051.0,1.18831139639,-63.95618087003447,20.126484234519754
4,cpu,299999,cacherate-20,2007503.0425963488,9.3131206271175,2070548.0,8.10212052561,-13.003161346169714,3.1404663438075664
4,cpu,399999,cacherate-20,2143268.537074148,6.650626321236666,2205370.0,6.25088966499,-6.0105114456699145,2.89751199402333
4,cpu,599999,cacherate-20,2347215.3061224488,5.289489834001449,2454893.0,4.271259480754999,-19.250067307080318,4.587465563840096
4,cpu,1199999,cacherate-20,2557767.5840978594,5.012968813640001,3115467.0,2.301392547088571,-54.0912255263465,21.804147467090708
4,cpu,299999,cacherate-40,2122233.977619532,5.428425104881053,2299660.0,4.237217779349999,-21.9438843221759,8.360342179587722
4,cpu,399999,cacherate-40,2212767.9837892605,4.44074200524625,2486238.0,3.26140998618,-26.557093784619745,12.358729799697981
4,cpu,599999,cacherate-40,2291207.07070707,4.43040592554875,2713141.0,2.280774004245714,-48.519976666399536,18.415355586464752
4,cpu,1199999,cacherate-40,2461192.660550459,4.297402369074699,2963619.0,2.3028349338875005,-46.4133274915251,20.413937823834193
4,cpu,299999,cacherate-60,2091955.2390640893,4.636507433195369,2403276.0,3.045484317,-34.315120575550864,14.881807943232628
4,cpu,399999,cacherate-60,2184362.436548224,4.284066884781481,2514486.0,2.293333313642857,-46.46831211273598,15.113039756050927
4,cpu,599999,cacherate-60,2250806.193806194,4.196785945564814,2656969.0,2.2921945818575,-45.38214215380931,18.04521452408883
4,cpu,1199999,cacherate-60,2427670.744138634,4.109568929931,2894919.0,2.134620942866667,-48.05730286406201,19.24677211642023
4,cpu,299999,cacherate-80,2084846.6195761857,4.429809026559223,2382914.8851148835,2.2924810600857146,-48.24876092082101,14.296891806807835
4,cpu,399999,cacherate-80,2170061.92893401,4.017075697766667,2502790.0,2.3251397159425,-42.118598431312,15.332653258860418
4,cpu,599999,cacherate-80,2238289.579158317,3.352766260441739,2608581.0,2.195356720171111,-34.5210327939215,16.543499299180358
4,cpu,1199999,cacherate-80,2415250.0,3.427095813710577,2894279.0,1.189431671908,-65.29330556941211,19.833516199151227
4,cpu,299999,decrypt,1743032.0,15.995536695565,1748288.0,16.1255116555,0.8125701713468323,0.301543517273349
4,cpu,399999,decrypt,1797464.0,11.98693533917,1785202.0,12.079689256799998,0.7737917574887095,-0.6821833427540135
4,cpu,599999,decrypt,1897750.0,7.7623810499824994,1918473.0,7.777913084210001,0.20009368423798488,1.0919773415887235
4,cpu,1199999,decrypt,2204786.0,3.5042383673515785,2205767.0,3.379697388368,-3.554009913934692,0.044494114167996354
4,cpu,299999,encrypt,1741377.0,15.890653910389997,1750300.0,16.055504117199998,1.0374035438668467,0.5124105808219587
4,cpu,399999,encrypt,1797375.0,11.712854377724998,1785110.0,12.0475323758,2.8573564332147563,-0.6823840322692817
4,cpu,599999,encrypt,1896860.0,7.7508579697275,1905069.0,7.58723480987,-2.1110328752837737,0.4327678373733433
4,cpu,1199999,encrypt,2204811.0,3.4884749083663165,2206103.0,3.377693880432,-3.1756292031406974,0.058599127090712085
4,cpu,299999,gzip-1,1762229.4589178355,20.133714571825003,1789744.0559440565,19.1080842402,-5.094093928699394,1.5613515531125772
4,cpu,399999,gzip-1,1820865.4434250763,14.780587320085,1803802.0,14.24581889218,-3.618045861941599,-0.9371062253221584
4,cpu,599999,gzip-1,1940095.573440644,9.520797470587178,1948997.0,9.35025710368,-1.791240360211755,0.4588138172785937
4,cpu,1199999,gzip-1,2269596.5965965968,4.601210796125,2283795.0,4.278245109775001,-7.019145626233662,0.6255915004761039
4,cpu,299999,gzip-5,1759307.0,20.764997364645,1792868.0,20.18458118044,-2.79516618284399,1.9076261277878166
4,cpu,399999,gzip-5,1818440.3669724767,15.464045127034998,1803382.0,15.08608023856,-2.4441527774270537,-0.8280924272236324
4,cpu,599999,gzip-5,1938563.38028169,10.20372986712564,1948549.0,9.64558203071,-5.470037365589995,0.5151041136895385
4,cpu,1199999,gzip-5,2267812.060301508,5.222035935732394,2281739.0,4.1445853363800005,-20.63276876322913,0.6141134859579402
4,cpu,299999,gzip-9,1759887.0,20.832298666635,1791400.0,20.1892758802,-3.0866626709075837,1.7906263299859595
4,cpu,399999,gzip-9,1819304.7910295613,15.519008969980002,1803190.0,15.083059916899998,-2.809129461316145,-0.8857664262205236
4,cpu,599999,gzip-9,1938516.6498486376,10.3370219133025,1949637.0,9.74115745638,-5.764372581581691,0.5736525477988882
4,cpu,1199999,gzip-9,2268757.3011077545,5.2364214999297305,2279371.0,4.145866993485,-20.826331617104643,0.4678199332763905
4,cpu,299999,hash,1745209.62888666,11.417111777920589,1762960.0,11.27105223552,-1.2793037787634893,1.0170910599813494
4,cpu,399999,hash,1806720.4968944096,8.396055804107501,1803018.0,8.355394992139999,-0.4842846798089413,-0.20492914652675423
4,cpu,599999,hash,1907773.641851107,5.3518519468850005,1924285.0,5.318632713726667,-0.6207053836320787,0.8654778421653938
4,cpu,1199999,hash,2192679.67967968,2.203741974257143,2232415.0,2.2016364973529403,-0.0955409902246986,1.8121808072816465
4,cpu,299999,idle,1601817.0,0.0,1611400.0,0.0,0.0,0.5982581031416198
4,cpu,399999,idle,1603172.0,0.0,1618454.0,0.0,0.0,0.9532352111938083
4,cpu,599999,idle,1608720.0,0.0,1621317.0,0.0,0.0,0.7830449052662987
4,cpu,1199999,idle,1622586.0,0.0,1636175.0,0.0,0.0,0.837490277865087
